protein_id,cpbb,aa_entropy_k3
CADBLV010000186.1_9,0.046858581449362634,6.539158811108037
CADBLV010000368.1_5,0.08828797414945766,6.853270702489366
CADBLV010000389.1_4,0.08084195526485462,5.7813597135246555
CADCCW010000001.1_4,0.20815231331939724,8.68752890433397
CADCCW010000002.1_1,0.12679823824977152,8.752651323657227
CADCCW010000002.1_6,0.14100879711787898,9.116649318157767
CADCCW010000003.1_1,0.07779734758449447,7.66543784791525
CADCCW010000003.1_80,0.16584395996160697,4.895679298752282
CADCCW010000006.1_86,0.11820089682076124,6.889680181354602
CADCCW010000010.1_2,0.17655178783757156,11.040317301738536
CADCCW010000011.1_8,0.15677372808082832,8.16215202382927
CADCCW010000011.1_57,0.10895748204546175,9.279702463789343
CADCCW010000016.1_11,0.07090698270700403,7.1143694458867754
CADCCW010000022.1_2,0.1117231032961488,9.638816746294575
CADCCW010000037.1_8,0.13494909947491593,8.43507203772572
CADCWE010000004.1_9,0.23429908407080488,7.8169424784798744
CADCWE010000020.1_11,0.18515203668958782,7.696023516700985
CADCWE010000024.1_6,0.14955095401523977,6.259991029008333
CADCWE010000059.1_1,0.2091508059718067,8.791494360347336
CADCWE010000149.1_1,0.18833535016570735,5.7548875021634665
CADCWE010000155.1_6,0.1556343656343656,6.652817498834245
CADCWE010000199.1_11,0.16812635020727504,7.2496952780311315
CADCWE010000201.1_46,0.036088900920605356,7.124736676221853
CADCWE010000210.1_1,0.14680465817365893,6.57929428548611
CADCWE010000254.1_12,0.10534806021409042,7.488168350147008
CADCWE010000270.1_8,0.1490663510130207,6.107632778058109
CAIJMQ010000017.1_2,0.025401797087222774,7.624335089689131
CAIJMQ010000085.1_2,0.029562208297276252,8.932244915302743
CAILUR010000010.1_4,0.05942146089204914,6.453261520854051
CAILUR010000158.1_7,0.034770995650205506,7.640812906610854
CAIOLV010000019.1_1,0.19432868642994094,8.305039365563292
CAIOLV010000100.1_1,0.04165483217412495,8.171101024554549
CAIOLV010000142.1_2,0.14295036714169526,7.785275695142174
CAISUK010000045.1_3,0.13473775815625477,7.318494517866154
CAISUK010000065.1_10,0.06182783418554067,8.040260572256983
CAISUK010000204.1_33,0.1104560000687745,7.586373364262252
CAISUK010000327.1_16,0.08489027146642097,6.108524456778164
CAISUK010000346.1_3,0.0387963007736112,8.884836483027819
CAISUK010000386.1_13,0.046905541643062786,8.56578373656882
CAISUK010000387.1_3,0.07329283145665254,8.066773641578298
CAISUK010000451.1_1,0.05747215979461317,7.2784642924809155
CAISUK010000510.1_3,0.07052255456033968,8.696535493523042
CAISUK010000517.1_3,0.08487599591861979,6.028639311838579
CAISUK010000578.1_4,0.13071630780931082,6.889680181354603
CAISUK010000654.1_3,0.09977928905605012,7.10392728083434
CAISUK010000660.1_21,0.03923792593114159,8.471067230783191
CAISUK010000686.1_1,0.04799156312048488,8.90978428466202
CAISUK010000697.1_1,0.04070714740052712,6.695197898618494
CAIVDM010000010.1_2,0.02220141372056932,8.55482276711514
CAIVDM010000026.1_108,0.07103305189581513,7.480083695187459
CAIVDM010000039.1_3,0.04197727545154866,6.623856189774739
CAIVDM010000040.1_37,0.05519850164060852,7.7890303650419686
CAIVDM010000042.1_14,0.04288858363858363,7.227825501733881
CAIVDM010000064.1_3,0.0356168875204606,8.329779151003892
CAIVDM010000242.1_2,0.0268300978775287,6.754887502163458
CAIVGN010000008.1_30,0.1455591966695379,7.782484972151958
CAIVGN010000017.1_40,0.26631440175567495,7.110943572773577
CAIVGN010000020.1_28,0.16071173657882426,8.196830331467433
CAIVGN010000024.1_63,0.1759425441525985,7.416925397546593
CAIVGN010000029.1_35,0.1475552746763158,9.574155857971661
CAIVGN010000036.1_43,0.18590652976796398,8.30939093613768
CAIVGN010000046.1_120,0.25840655058667683,9.128413805141703
CAIVGN010000054.1_7,0.12945779832478296,7.214838488746869
CAIVGN010000100.1_1,0.15521594922697554,7.405496826118021
CAIVGN010000106.1_84,0.21162189171199117,7.595068475315313
CAIVGN010000107.1_72,0.1268294342509809,6.315158644859922
CAIVGN010000119.1_10,0.1792018788324716,7.747852937519924
CAIVGN010000119.1_12,0.14533030764275962,8.800770746651178
CAIVGN010000125.1_18,0.10806694064726736,7.094031703154979
CAIVGN010000129.1_92,0.1041294587959795,7.158856018305743
CAIVGN010000132.1_48,0.18651803444897633,7.926459867671932
CAIVGN010000142.1_1,0.161327499344681,8.447537677046371
CAIVGN010000173.1_34,0.23260640757686302,7.784620485726973
CAIVGN010000185.1_2,0.14167068727586532,8.663589753545986
CAIVGN010000189.1_150,0.16420381179773924,7.988060628758708
CAIVGN010000207.1_5,0.2177247034627723,7.419192879423526
CAIVGN010000226.1_1,0.11811797390862311,8.612776627291856
CAIVGN010000238.1_27,0.17699508373288855,7.90752614107375
CAIVOB010000081.1_12,0.050691503953954865,8.634679337753493
CAIVOB010000085.1_1,0.08324053703276028,6.308771516813209
CAIVOB010000143.1_8,0.11108193277310922,5.0
CAIWTR010000075.1_4,0.06438374259967629,7.8836602402312765
CAIWTR010000151.1_3,0.08364600203519539,6.667083051455081
CAIWTR010000179.1_1,0.0638961960922567,7.8836602402312765
CAIWTR010000327.1_3,0.08466040134720416,8.640879671788344
CAIWTR010000334.1_1,0.1070551268471054,6.6619781796795605
CAIWTR010000365.1_3,0.0812023135966798,6.828098746596563
CAIWTR010000377.1_9,0.06088096133348944,6.228818690495891
CAIWTR010000468.1_3,0.10608493459036973,8.76382789684432
CAIWTR010000488.1_1,0.10293543179983859,5.789015477886191
CAIWTR010000558.1_16,0.06902782893894695,6.998939573903899
CAIWTR010000630.1_3,0.04749904169194719,8.330133216640276
CAIWTR010000668.1_3,0.061644327510156666,7.81487754685169
CAIWTR010000717.1_3,0.0454593689417025,7.782899925288386
CAIWTR010000733.1_4,0.05314538075014046,6.339850002884614
CAJFVT010000037.1_3,0.07724746105213111,6.296928094887356
CAJFVT010000182.1_2,0.04455576370022374,7.79780229486653
CAJFVT010000198.1_7,0.08518165707263498,7.131899308806369
CAJIYM010000003.1_284,0.05381579880401561,8.690508371624848
CAJIYM010000004.1_79,0.07041583513898804,7.733603916857475
CAJIYM010000005.1_152,0.050805543997734674,7.828098746596536
CAJKKX010000006.1_6,0.06510266251265344,8.681685286207296
CAJKKX010000082.1_8,0.029539025594790852,7.896728010928175
CAJKKX010000123.1_7,0.0723772891863186,8.255484495432315
CAJKKX010000146.1_2,0.04463833185559685,6.890223928941869
CAJKKX010000175.1_4,0.06802490589514061,8.855190200279832
CAJKKX010000319.1_1,0.13699373592428962,6.419954990101596
CAJMJN010000002.1_2,0.04979435966087745,6.0
CAJMJN010000002.1_132,0.060215699082912216,8.265687746679786
CAJMJN010000002.1_147,0.11885616705671437,7.450296224191622
CAJMJN010000006.1_3,0.0950961155563646,6.5641291673878275
CAJMJN010000021.1_1,0.060131631155139253,8.606324900120516
CAJOEW010000013.1_1,0.03825195190016305,6.998939573903898
CAJOEW010000031.1_15,0.027897011104771222,8.684975297627629
CAJOEW010000038.1_3,0.08752791073052509,6.303780748177105
CAJQMW010000059.1_3,0.07702287498760203,7.643776391052352
CAJQMW010000104.1_2,0.05426177377075254,6.57929428548611
CAJQMW010000108.1_3,0.054651857483024945,6.902334311654768
CAJQMW010000146.1_1,0.038491234398919084,8.620102427233084
CAJQMW010000148.1_5,0.04272663572403668,7.842289402123056
CAJQMW010000177.1_1,0.014928966327405044,7.601300447397846
CAJQMW010000249.1_1,0.03454240190020368,7.905809213612706
CAJQMW010000266.1_5,0.03132317832978141,6.385861524373001
CAJQMW010000269.1_1,0.08928560553663321,6.442943495848723
CAJQMW010000371.1_1,0.04561631901758383,7.2057457016702235
CAJQMW010000385.1_9,0.07304891865287678,7.237414727854902
CAJQMW010000406.1_1,0.03759085334492355,8.237357792524502
CAJQMW010000412.1_3,0.03775638728527812,8.650518430984837
CAJQMW010000475.1_1,0.03254339225124727,7.172461460482613
CAJQMW010000507.1_7,0.012220214848744871,7.512035660188296
CAJUIP010000009.1_6,0.024635077921311588,7.089941266848327
CAJUIP010000017.1_20,0.052590024667661155,8.43297214006283
CAJUIP010000023.1_72,0.04996611077506677,8.57523156202673
CAJUIP010000029.1_36,0.038032605363723763,7.18242633860192
CAJUIP010000042.1_9,0.05032841462227589,8.35970632908769
CAJUHL010000030.1_6,0.03477842729210074,6.744996077161032
CAJUHL010000048.1_12,0.019852703715427533,5.614709844115208
CAJUHL010000060.1_9,0.04695300067489137,7.466696715812456
CAJUHL010000094.1_3,0.17710105755576447,7.900958446227227
CAJUJZ010000001.1_19,0.06345695450141021,7.95526879917826
CAJUJZ010000001.1_28,0.11731198186914775,6.7090525300348824
CAJUJZ010000003.1_12,0.03854761542774645,9.130653608545693
CAJUJZ010000007.1_8,0.10864222687452631,8.054444969420107
CAJUJZ010000007.1_9,0.048775146686197916,6.7004397181411
CAJUJZ010000007.1_10,0.06913419453705834,7.408460737228018
CAJUJZ010000007.1_13,0.08411877837461189,7.086425874087835
CAJUJZ010000008.1_10,0.030236959081522952,8.091660214315278
CAJUJZ010000008.1_11,0.05903961000818514,6.62935662007962
CAJUJZ010000008.1_12,0.039127951515094204,7.501822825622242
CAJUJZ010000008.1_15,0.17933485692011433,7.221611723969882
CAJUJZ010000012.1_13,0.09189923668057366,8.468009667602827
CAJUJZ010000029.1_2,0.03574334640499747,8.314936470397866
CAJUJZ010000055.1_8,0.06597488767997604,7.075775605097623
CAJUJZ010000063.1_1,0.07693008101730556,9.322964413479863
CAJUJZ010000077.1_12,0.06698135635413317,7.76933479246376
CAJUJZ010000100.1_3,0.12763394214290918,6.81534615451563
CAJUJZ010000100.1_4,0.08127140371671282,6.357552004618087
CAJUJZ010000129.1_3,0.0553154474813461,6.701769827141364
CAJUJZ010000139.1_1,0.05685616766969984,7.416776671118996
CAJUKE010000002.1_25,0.1756445362955309,8.129015653350246
CAJUKE010000002.1_101,0.22046254528301504,9.864565721882586
CAJUKE010000004.1_92,0.08260467065357481,9.377349207375648
NC_007759.1_364,0.08637187119409627,6.2094533656289554
NC_007759.1_513,0.11403234836091947,8.356511174841346
NC_007759.1_613,0.022537595785619566,6.501822825622244
NC_007759.1_965,0.04426149741521268,7.108524456778167
NC_007759.1_992,0.10443050872120803,6.333161760715648
NC_007759.1_1017,0.05161447131238436,7.875333862737654
NC_007759.1_1550,0.031438805687445275,7.287725722579922
NC_007759.1_1590,0.16267177359376328,6.972354299247375
NC_007759.1_2221,0.03168843063811235,6.890223928941869
NC_011661.1_32,0.10084911112110477,7.972340757967479
NC_011661.1_200,0.03215463030503558,7.61541272003676
NC_011661.1_320,0.028613413287117192,7.0063876979204665
NC_011661.1_464,0.030377046783259264,8.23174355144956
NC_011661.1_582,0.04742692853584304,8.790811090122707
NC_011661.1_607,0.04932293077867513,8.548831231347602
NC_011661.1_657,0.09054412334793549,6.932964993832206
NC_011661.1_764,0.04853916876222961,7.770559052229173
NC_014654.1_87,0.07301141889660558,7.774771964943396
NC_014654.1_632,0.0536228500867397,8.871171951902644
NC_014654.1_734,0.11486971673968512,6.96875
NC_014654.1_814,0.11683515160059693,6.8651635670710975
NC_014654.1_1057,0.054184222557434346,8.858115473970125
NC_014654.1_1506,0.10274931305794309,7.475118766225697
NC_014654.1_2126,0.07903350387882753,7.740661388997098
NC_014836.1_576,0.11022677497015994,8.34048286182617
NC_014836.1_944,0.04506049135994989,8.855019488721641
NC_014836.1_1175,0.11209985666507405,6.921938245870732
NC_014836.1_2433,0.0739560190289796,8.577632990045867
NC_014926.1_13,0.047169786167546524,7.506900746591917
NC_014926.1_1171,0.0816125674875412,8.694290739336886
NC_014926.1_1716,0.1565781682662121,8.042611998136048
NC_021031.1_467,0.052179026227217234,7.799341023434806
NC_021031.1_838,0.052132520311469234,7.806574224691092
NC_021031.1_941,0.08265716706394674,7.551006260065987
NC_021031.1_1236,0.056247632430434014,8.229638319094082
NC_021031.1_1498,0.08451516104890337,8.808681452842094
NC_021031.1_1819,0.06111229257611397,8.028775757621919
NC_021031.1_2980,0.06385041489963726,9.21415552472588
NC_015499.1_78,0.020579675406743048,8.546333931099936
NC_015499.1_317,0.018826576428565858,7.635515943006546
NC_015499.1_824,0.06728418345415763,8.801859587686133
NC_015499.1_1603,0.08445870107309088,6.7004397181411
NC_015499.1_1726,0.014243909048999573,6.789015477886177
NC_015499.1_1734,0.04557341635600614,9.080298931183943
NZ_AFXQ01000033.1_14,0.19810192824883777,7.52376932718992
NZ_AFXQ01000008.1_43,0.11795056413149918,6.944343431725532
NZ_AFXQ01000004.1_7,0.11179691134105381,6.608830624270614
NZ_AFXQ01000004.1_95,0.20001948526350674,7.825624718745116
NZ_AFXQ01000003.1_205,0.10409728867623602,6.162427298606055
NZ_AFXQ01000001.1_2,0.15873657334819533,7.876674258793242
NZ_JH378909.1_10,0.07405288985043586,7.268805076872366
NZ_JH378920.1_1,0.19368677077688945,7.20322762769827
NZ_JH378937.1_5,0.1396645320609409,7.427949855476538
NZ_JH378937.1_6,0.09204943990403675,8.843761147882903
NZ_JH378953.1_38,0.13827684048803182,7.804269290280354
NZ_JH378971.1_45,0.039190628747568686,6.266786540694905
NZ_JH378980.1_49,0.07716012817267097,8.23188734793458
NZ_JH379022.1_35,0.08740359616007658,9.041673279532128
NZ_JH379026.1_9,0.0723766498743156,6.357552004618087
NC_017096.1_843,0.109367171617811,6.3509430458047635
NC_017096.1_1371,0.08884280722164474,6.512035660188262
NZ_JH815593.1_402,0.060577661481684066,6.727920454563184
NZ_JH815593.1_414,0.08362632261536496,8.752360262608304
NZ_JH815593.1_461,0.11007242419407294,8.933308088529051
NZ_JH815593.1_525,0.032191151142764045,6.858975964594348
NZ_JH815593.1_1053,0.1292579873437259,6.8651635670710975
NZ_JH815594.1_67,0.044443948965688096,6.784780732326711
NZ_BAEO01000070.1_14,0.08879787501463948,8.99531629817828
NZ_BAEO01000056.1_121,0.05572897807261424,8.224557054624134
NZ_BAEO01000055.1_185,0.034686213126492546,6.022367813028458
NZ_BAEO01000055.1_251,0.12215899884460373,9.006186987102353
NZ_BAEO01000052.1_8,0.022986757637873945,7.442025565797832
NZ_BAEO01000051.1_81,0.19228717815868626,6.2094533656289554
NZ_BAEO01000047.1_57,0.060069647152470096,8.979392803125142
NZ_BAEO01000031.1_124,0.056940543702176244,9.233476087720655
NZ_BAEO01000029.1_52,0.07214665920105594,9.231221118341278
NZ_BAEO01000013.1_62,0.05586971648424161,7.4337072449982635
NZ_BAEO01000013.1_63,0.03717459653378814,7.488168350147007
NZ_BAEO01000002.1_16,0.06128131793885899,6.308771516813208
NZ_BAEO01000002.1_100,0.061833292625769885,7.2216117239698825
NZ_KB290714.1_127,0.08490670892648798,8.264260923901407
NZ_KB290717.1_562,0.026542246691982702,7.100711588373549
NZ_KB290718.1_170,0.0623527292113177,7.938333513297855
NZ_KB290722.1_10,0.056367716524414836,7.930594578495896
NZ_KB290724.1_54,0.09179131272505904,6.357552004618087
NZ_KB899040.1_11,0.09925455415233359,6.303780748177105
NZ_KB899040.1_121,0.057467386414754844,5.1699250014423095
NZ_KB899040.1_255,0.02427218599597671,7.7291249591445625
NZ_AWNK01000001.1_317,0.02763122883668544,6.079538949531787
NZ_AWNK01000017.1_14,0.13604074910847633,6.913787860007862
NZ_AWNK01000017.1_24,0.04486066389747038,8.887172690451322
NZ_AWNK01000018.1_2,0.01696207305296658,8.897914844134773
NZ_KI273144.1_302,0.07205337183391897,8.568177548998854
NZ_AWNK01000008.1_33,0.05309649575480966,6.810707442248738
NZ_AWNK01000010.1_88,0.07126997408482262,8.32782041830411
NZ_AWRU01000001.1_32,0.031095847654647634,8.231989708379139
NZ_AWRU01000001.1_88,0.07830585087074728,6.828098746596564
NZ_AWRU01000001.1_204,0.04306268928121545,8.563432833733518
NZ_AWRU01000003.1_43,0.0541505487377047,6.741466986401138
NZ_AWRU01000006.1_23,0.0530184101612673,6.853270702489368
NZ_AWRU01000006.1_495,0.11787409306192859,8.800152329467474
NZ_AWRU01000008.1_17,0.05178931913429587,7.385472231480891
NZ_AWRU01000008.1_37,0.020573352508435516,7.00698319764384
NZ_AWRU01000009.1_180,0.14098726775375423,6.737213666651107
NZ_AWRU01000013.1_114,0.05502532470158004,7.488796163326268
NZ_AWRU01000013.1_141,0.016908667888970882,7.386630282727594
NZ_AWRU01000013.1_177,0.03840292140750986,8.050553442285374
NZ_AWRU01000013.1_272,0.04125197370135619,6.801988651207317
NZ_AWRU01000019.1_64,0.12750470041591144,6.058051076544463
NZ_AWRU01000023.1_32,0.0767012707860922,6.533312255932943
NZ_AWRU01000029.1_30,0.05859113759352518,7.991598582259223
NZ_AWRU01000029.1_117,0.08031528440584176,7.990615182186064
NZ_AWRU01000032.1_316,0.06753219475187161,8.471067230783191
NZ_AWRU01000032.1_490,0.08936881398115142,7.919957204555988
NZ_AWRU01000032.1_509,0.03604543702296303,6.7681843247769145
NZ_AWRU01000033.1_92,0.04860781205306311,7.83679439877045
NZ_AWRU01000033.1_94,0.04742089691810363,7.456306115054762
NZ_AWRU01000034.1_280,0.10689720332577478,6.333161760715648
NZ_AWRU01000034.1_324,0.06493771639319586,6.285402218862257
NZ_JAGI01000002.1_57,0.04196883778145901,7.614874859696987
NZ_JAGI01000002.1_199,0.04015870702096137,8.299655547579194
NZ_JAGI01000002.1_273,0.13198025762158935,8.513881228511213
NZ_JAGI01000002.1_783,0.06847945328486908,6.930737337562902
NZ_JAGI01000002.1_965,0.03654419111593348,6.296928094887356
NZ_JAGI01000002.1_1081,0.04635779416984582,6.694789829364071
NZ_JAGI01000002.1_1368,0.05258850651992461,6.942514505339227
NZ_JAGI01000002.1_2019,0.06404165971599331,7.043345194191503
NZ_JAGI01000002.1_2213,0.07172629613887709,7.1502987203440584
NZ_JAGI01000002.1_3019,0.028832231385085245,8.294452420798228
NZ_JAGI01000003.1_12,0.025757241071141967,8.492750620517569
NZ_JAGI01000003.1_525,0.03907027380686048,8.299648399629886
NZ_JOOE01000001.1_243,0.1105352060134669,7.634702156676963
NZ_JOOE01000001.1_886,0.10864394101457574,7.986425874087836
NZ_JOOE01000001.1_940,0.1423747279496476,6.47573343096641
NZ_JOOE01000001.1_1111,0.16673746423693203,6.344698375159712
NZ_JOOE01000002.1_343,0.09255349887469254,7.949696981507661
NZ_JOOE01000002.1_771,0.13651635733527914,7.152322883118405
NZ_JOOE01000002.1_798,0.09490587797423077,7.6314232352493505
NZ_JOOE01000004.1_228,0.11701098998968194,6.425186429662996
NZ_JOOE01000004.1_315,0.08585811839236496,7.088763685577531
NZ_JOOE01000004.1_386,0.1475727069354055,8.942357908387274
NZ_JOOE01000005.1_4,0.18176894470382424,5.832890014164737
NZ_JOOE01000006.1_3,0.05535880745740918,6.882643049361832
NZ_LBMK01000001.1_17,0.28127069009421946,7.261957309096516
NZ_LBMK01000001.1_38,0.20767195767195767,6.228818690495891
NZ_LBMK01000001.1_406,0.3219331009098625,7.072756958897386
NZ_LBMK01000001.1_512,0.18406657806707774,7.675339361803721
NZ_LBMK01000001.1_669,0.23392143899914922,7.934186360316106
NZ_LBMK01000001.1_715,0.2742969493401553,6.48581661822068
NZ_LBMK01000002.1_137,0.1720168674609676,8.482343803866812
NZ_LBMK01000002.1_226,0.16505606456097924,6.66708305145508
NZ_LBMK01000002.1_679,0.21565088291355805,8.065279853102174
NZ_LBMK01000002.1_722,0.14028657912999012,6.9182039996092834
NZ_LBMK01000002.1_1107,0.18601590549600677,8.115048011641594
NZ_LBMK01000002.1_1980,0.1794054689768291,6.463838596242659
NZ_LBMK01000003.1_137,0.20088057454271302,8.445635072665084
NZ_LBMK01000003.1_797,0.2568089089250064,8.560674772531105
NZ_LBMK01000003.1_917,0.19741205250827573,8.289802871366998
NZ_LBMK01000003.1_918,0.21170338369380673,8.42622996929473
NZ_LBMK01000004.1_58,0.10878982494649729,7.515022621441956
NZ_LBMK01000004.1_499,0.11298754159833498,7.389754611819944
NZ_LBMK01000005.1_385,0.15397494679888604,7.5210487047126025
NZ_LBMK01000006.1_106,0.14397749161464532,7.8937842846621
NZ_LBMK01000007.1_89,0.22449579831932773,4.9837880587523955
NZ_LBMK01000009.1_134,0.12000088355542705,6.664195100769189
NZ_LBMK01000009.1_159,0.1746395928878051,8.946236207891014
NZ_LBMK01000013.1_25,0.17392875436353694,7.075065055440545
NZ_CP012328.1_854,0.07279198017069759,7.331970464374536
NZ_LMKQ01000001.1_70,0.1472714870671198,7.931033820500954
NZ_LMKQ01000001.1_428,0.23421073600249329,8.294926901008742
NZ_LMKQ01000001.1_624,0.0645558101843159,8.87936366204959
NZ_LMKQ01000001.1_627,0.1299021458735277,7.21517315324041
NZ_LMKQ01000001.1_663,0.20259357990318402,8.030491467639383
NZ_LMKQ01000001.1_833,0.1155935948692488,7.025207247531274
NZ_LMKQ01000001.1_964,0.09318204999467787,7.359080094608707
NZ_LMKQ01000001.1_1022,0.15271545829331068,8.456559834623004
NZ_LMKQ01000001.1_1028,0.1810928594764534,8.54289473365183
NZ_LMKQ01000001.1_1709,0.1429149589892668,7.207506304327323
NZ_LMKQ01000001.1_1989,0.219900028524775,7.605278945129245
NZ_LMKQ01000001.1_2110,0.13112689841721564,9.883043289598124
NZ_LMKQ01000001.1_2223,0.1831193871609834,8.239513270976802
NZ_LMKQ01000001.1_2300,0.17224722286569774,8.290820261065111
NZ_LMKQ01000002.1_165,0.19576125035142997,7.654629794950476
NZ_LMKQ01000002.1_177,0.09460946854563879,6.145198129113233
NZ_LMKQ01000003.1_84,0.19526968918575338,8.312122039832442
NZ_LMKQ01000003.1_85,0.1845743563075056,9.376358040348443
NZ_LMKQ01000004.1_135,0.27073707983194506,7.134806878626205
NZ_LMIV01000001.1_241,0.09179745387950454,6.447408651885218
NZ_LMIV01000001.1_530,0.032189934424091245,7.119530555517277
NZ_LMIV01000001.1_677,0.0818628265814421,7.610403497957345
NZ_LMIV01000001.1_1324,0.12712077449721867,6.25976119322123
NZ_LMIV01000001.1_1401,0.1273663371698333,7.6199516453231615
NZ_LMIV01000001.1_1807,0.10089130960939081,7.506900746591917
NZ_LMIV01000001.1_1941,0.08516530436820291,6.453261520854051
NZ_LMIV01000002.1_616,0.08972698141788295,7.088763685577531
NZ_LMIV01000003.1_335,0.1822408948805551,6.368507898969236
NZ_AYYI01000092.1_26,0.04855242267822302,6.350943045804763
NZ_AYYI01000002.1_2,0.030744277936227134,8.024057919300175
NZ_AYYI01000044.1_19,0.0729556200817474,7.072756958897386
NZ_CP016279.1_435,0.14819203806617992,7.645368577751775
NZ_CP016279.1_736,0.1364212552632058,7.531648706104313
NZ_CP016279.1_1473,0.1747648275149183,8.09134891674936
NZ_CP016279.1_1537,0.15636625419884795,6.933707875578275
NZ_CP016279.1_4039,0.14238645262672664,9.361300734429731
NZ_CP016279.1_4645,0.10030112775295717,7.974104157232489
NZ_CP016279.1_4714,0.06895691694555706,7.59923683670545
NZ_CP016279.1_4781,0.14707728720817584,8.898368800652122
NZ_CP016279.1_5023,0.14198782562850712,7.348246042267576
NZ_CP016279.1_5425,0.14963611869023982,7.800512030707718
NZ_CP016279.1_5514,0.12200132826350644,7.842755857219018
NZ_CP016279.1_5519,0.14837947015513225,8.179650192639816
NZ_CP016279.1_5559,0.1632675377751362,6.775924833553085
NZ_CP016279.1_5724,0.20687013530647025,8.445635072665084
NZ_CP016279.1_5910,0.14787775078120444,8.465040305041116
NZ_CP016279.1_6186,0.23814698074636267,8.542113287612313
NZ_CP016279.1_6690,0.13181703646905832,8.87543483467992
NZ_CP016279.1_6971,0.11196889530222864,6.664195100769189
NZ_CP016279.1_7612,0.17759263348533658,8.262767827424028
NZ_CP016279.1_7766,0.26737025469157116,6.463838596242659
NZ_CP016279.1_7798,0.2273319295297893,7.998939573903917
NZ_CP016279.1_7808,0.16518839408979769,7.540643565765469
NZ_CP016279.1_8404,0.03407412690082946,8.098677758174928
NZ_CP016279.1_8462,0.22268231542366632,8.17501201907797
NZ_CP016279.1_8607,0.17463948352017164,7.722047110035869
NZ_CP016279.1_8749,0.2733530721012701,7.225913603020625
NZ_CP016279.1_8865,0.12733099284761135,8.058842458698685
NZ_CP016279.1_8995,0.17543363627553468,7.461332962561412
NZ_CP016279.1_9058,0.15989581407728018,8.462376104106832
NZ_CP016279.1_9285,0.1452514314305048,7.482056782890704
NZ_CP016279.1_9534,0.1770638997482196,8.42496323803976
NZ_FCNU01000002.1_85,0.039000781753507394,8.222152954298773
NZ_FCNU01000011.1_47,0.10752014318042623,6.7411422248574295
NZ_FCNU01000014.1_10,0.08256045565883292,6.563856189774739
NZ_FCNU01000028.1_168,0.050454569484408386,6.62935662007962
NZ_FCNU01000032.1_30,0.04515811453420948,7.469630874107438
NZ_FCNU01000032.1_97,0.041415592468091345,7.865693896819445
NZ_FCNU01000032.1_166,0.043616735509579674,7.4528495852536585
NZ_AP013035.1_738,0.034009629914507365,7.694738014438497
NZ_AP013035.1_1237,0.040406140150806985,6.2531478367846995
NZ_CP014223.1_827,0.024857258956591795,7.100711588373549
NZ_CP014223.1_1113,0.0643951900693041,7.373977978607329
NZ_CP014223.1_1308,0.0514394536366943,6.658211482751779
NZ_CP014223.1_1314,0.06668408457765444,6.717850465126421
NZ_CP014223.1_1426,0.11476637952851199,6.39696648435447
NZ_CP014223.1_1579,0.021505201407216946,8.294452420798228
NZ_CP014223.1_1749,0.06180960029180935,6.357552004618087
NZ_CP014223.1_1812,0.06025343149325741,6.357552004618087
NZ_CP014223.1_1901,0.06022566019280697,6.54854853927154
NZ_CP014223.1_2117,0.11876175850767502,6.357552004618087
NZ_CP014223.1_2689,0.08163899468640107,7.014091089055413
NZ_BDAU01000001.1_35,0.11153874508886251,8.654018672974537
NZ_BDAU01000001.1_329,0.20058799889135256,5.247927513443589
NZ_BDAU01000001.1_387,0.12493741666692297,8.290702081949323
NZ_BDAU01000002.1_108,0.15275277048532862,6.344698375159712
NZ_BDAU01000002.1_235,0.09407501216230792,7.319870716627623
NZ_BDAU01000003.1_116,0.19674098871497936,7.8827647346534455
NZ_BDAU01000006.1_13,0.18749326753335374,6.5927703985978905
NZ_BDAU01000008.1_28,0.15928149582223602,8.14949312949939
NZ_BDAU01000009.1_38,0.16097500604844134,8.081087603549193
NZ_BDAU01000009.1_283,0.15229439031855055,7.763808057023043
NZ_BDAU01000011.1_41,0.12033599490839225,7.275949548770775
NZ_BDAU01000011.1_87,0.09157391287123436,7.413977073182762
NZ_BDAU01000014.1_22,0.22547782720213272,6.308771516813209
NZ_BDAU01000016.1_41,0.1487084121066962,6.949211751547266
NZ_BDAU01000017.1_14,0.08339461870441596,7.866275125249183
NZ_BDAU01000019.1_58,0.14554086196995794,7.889680181354642
NZ_BDAU01000019.1_125,0.1915737467164732,8.17329300388433
NZ_BDAU01000019.1_162,0.1324517191145356,7.138631607710491
NZ_BDAU01000022.1_96,0.14461676559116057,8.68180325373751
NZ_BDAU01000024.1_18,0.1051052839496825,7.3739779786073285
NZ_BDAU01000026.1_5,0.1824894728926987,5.823498236506881
NZ_BDAU01000026.1_75,0.2128896079136299,6.569995672814303
NZ_BDAU01000028.1_75,0.12201748055735556,7.917784284662099
NZ_BDAU01000028.1_122,0.08185333230222992,6.71785046512642
NZ_BDAU01000028.1_135,0.029996209987830744,8.424054052038366
NZ_BDAU01000028.1_186,0.0497289681003886,7.3446983751597426
NZ_BDAU01000028.1_195,0.09707876511120268,7.414636847725323
NZ_BDAU01000030.1_140,0.12201440086095271,8.360018674387247
NZ_BDAU01000030.1_141,0.15350257369064768,8.434143791415227
NZ_BDAU01000030.1_172,0.06798433604965874,7.162492001110323
NZ_BDAU01000031.1_96,0.14258948104687555,7.987427882670133
NZ_BDAU01000034.1_21,0.27152226656749684,7.4224871872783265
