genome_accession,protein_id,category,raw_knn_distance,evt_novelty_score,is_positive
GB_GCA_003650285.1,QMOQ01000090.1_2,positive,0.026779914261532544,0.0,True
GB_GCA_003650285.1,QMOQ01000093.1_1,positive,0.023052043837410864,0.0,True
GB_GCA_003650285.1,QMOQ01000099.1_3,positive,0.01851403507205741,0.0,True
GB_GCA_003650285.1,QMOQ01000100.1_2,positive,0.025442309990837197,0.0,True
GB_GCA_003695505.1,RFIY01000045.1_3,positive,0.029752630002510393,0.9013718078360314,True
GB_GCA_003695505.1,RFIY01000368.1_6,positive,0.024895923626125305,0.0,True
GB_GCA_003695505.1,RFIY01000090.1_5,positive,0.022569559191034892,0.0,True
GB_GCA_003695505.1,RFIY01000109.1_6,positive,0.02444777495900984,0.0,True
GB_GCA_003695505.1,RFIY01000116.1_2,positive,0.014162375899061719,0.0,True
GB_GCA_003695505.1,RFIY01000152.1_3,positive,0.01706596332791045,0.0,True
GB_GCA_003695505.1,RFIY01000156.1_7,positive,0.03336336479140802,0.9437353532267555,True
GB_GCA_003695505.1,RFIY01000165.1_2,positive,0.017029330503228933,0.0,True
GB_GCA_003695505.1,RFIY01000180.1_7,positive,0.017563581302391117,0.0,True
GB_GCA_003695505.1,RFIY01000198.1_3,positive,0.030813097420462586,0.9166267725279511,True
GB_GCA_003695505.1,RFIY01000209.1_2,positive,0.014540862269646026,0.0,True
GB_GCA_003695505.1,RFIY01000030.1_20,positive,0.022097970428373758,0.0,True
GB_GCA_003695505.1,RFIY01000280.1_2,positive,0.02629306939841992,0.0,True
GB_GCA_003695505.1,RFIY01000006.1_11,positive,0.019570819987080858,0.0,True
GB_GCA_003695725.1,RFHX01000271.1_13,positive,0.03319996682865204,0.9423252198951558,True
GB_GCA_003695725.1,RFHX01000329.1_1,positive,0.03187879610386456,0.9293899921677389,True
GB_GCA_003695725.1,RFHX01000071.1_3,positive,0.019969316454885987,0.0,True
GB_GCA_003695725.1,RFHX01000088.1_3,positive,0.02244324780364739,0.0,True
GB_GCA_003695725.1,RFHX01000108.1_2,positive,0.025515470066393153,0.0,True
GB_GCA_003695725.1,RFHX01000018.1_7,positive,0.026548159189528166,0.0,True
GB_GCA_003695725.1,RFHX01000022.1_2,positive,0.031706246921621675,0.9274776982829617,True
GB_GCA_003695725.1,RFHX01000214.1_2,positive,0.02043184121386905,0.0,True
GB_GCA_003697085.1,RFFU01000010.1_1,positive,0.034124973781967285,0.9498277196140756,True
GB_GCA_003697085.1,RFFU01000114.1_8,positive,0.023101170556170125,0.0,True
GB_GCA_003697085.1,RFFU01000140.1_2,positive,0.02119645682840603,0.0,True
GB_GCA_003697085.1,RFFU01000019.1_16,positive,0.026427285030298165,0.0,True
GB_GCA_003697085.1,RFFU01000032.1_15,positive,0.020631158772544678,0.0,True
GB_GCA_003697085.1,RFFU01000041.1_10,positive,0.021293483167693472,0.0,True
GB_GCA_003697085.1,RFFU01000054.1_2,positive,0.018920369964802175,0.0,True
GB_GCA_003697085.1,RFFU01000076.1_17,positive,0.016725486938677404,0.0,True
GB_GCA_003697085.1,RFFU01000089.1_16,positive,0.02027707871955179,0.0,True
GB_GCA_003697105.1,RFFQ01000181.1_9,positive,0.02119827852475433,0.0,True
GB_GCA_003697105.1,RFFQ01000004.1_3,positive,0.023771886351992334,0.0,True
GB_GCA_003697105.1,RFFQ01000193.1_17,positive,0.024450185115253452,0.0,True
GB_GCA_003697105.1,RFFQ01000033.1_2,positive,0.01429951030204396,0.0,True
GB_GCA_003697105.1,RFFQ01000005.1_22,positive,0.03048061568038002,0.9121425403344275,True
GB_GCA_003697105.1,RFFQ01000118.1_13,positive,0.020926473655582634,0.0,True
GB_GCA_004376575.1,SOJN01000121.1_11,positive,0.016363084744927293,0.0,True
GB_GCA_004376575.1,SOJN01000080.1_17,positive,0.044610004943730706,0.9883590995011743,True
GB_GCA_004376575.1,SOJN01000111.1_5,positive,0.019461558586515503,0.0,True
GB_GCA_004376575.1,SOJN01000068.1_5,positive,0.03113328730808247,0.9207089770910799,True
GB_GCA_004376575.1,SOJN01000075.1_8,positive,0.022466189233319424,0.0,True
GB_GCA_004376575.1,SOJN01000008.1_3,positive,0.018362258852688895,0.0,True
GB_GCA_004376575.1,SOJN01000138.1_17,positive,0.01440163450293036,0.0,True
GB_GCA_004376575.1,SOJN01000015.1_1,positive,0.014616481762547828,0.0,True
GB_GCA_004376575.1,SOJN01000053.1_2,positive,0.019355641542124304,0.0,True
GB_GCA_004376575.1,SOJN01000084.1_7,positive,0.015049883628397232,0.0,True
GB_GCA_004554205.1,SFNH01000030.1_20,positive,0.03307852400281578,0.9412520587701987,True
GB_GCA_004554205.1,SFNH01000154.1_3,positive,0.021449202710318204,0.0,True
GB_GCA_004554205.1,SFNH01000001.1_53,positive,0.031311974896524084,0.9228914550859604,True
GB_GCA_004554205.1,SFNH01000217.1_1,positive,0.04099076458766916,0.9811621721878866,True
GB_GCA_004554205.1,SFNH01000230.1_4,positive,0.014034371426058168,0.0,True
GB_GCA_004554205.1,SFNH01000238.1_1,positive,0.02063301495667136,0.0,True
GB_GCA_004554205.1,SFNH01000106.1_3,positive,0.015158631561836744,0.0,True
GB_GCA_004554205.1,SFNH01000107.1_1,positive,0.01599822289281787,0.0,True
GB_GCA_004554205.1,SFNH01000137.1_3,positive,0.02945719030592351,0.0,True
GB_GCA_004558035.1,SFEJ01000025.1_5,positive,0.024561196561417774,0.0,True
GB_GCA_004558035.1,SFEJ01000008.1_25,positive,0.027456173251225104,0.0,True
GB_GCA_005777235.1,SXND01000062.1_7,positive,0.01829649844604153,0.0,True
GB_GCA_005777235.1,SXND01000013.1_40,positive,0.02070310951160147,0.0,True
GB_GCA_005777235.1,SXND01000080.1_8,positive,0.010646278852632451,0.0,True
GB_GCA_005777235.1,SXND01000080.1_9,positive,0.03299313687757395,0.940484407833645,True
GB_GCA_005777235.1,SXND01000001.1_32,positive,0.025994226649153927,0.0,True
GB_GCA_005777235.1,SXND01000095.1_22,positive,0.012311874424456559,0.0,True
GB_GCA_005777235.1,SXND01000096.1_21,positive,0.0407674637565145,0.9805798561688402,True
GB_GCA_005777235.1,SXND01000103.1_37,positive,0.018357105988698198,0.0,True
GB_GCA_005777235.1,SXND01000018.1_21,positive,0.018682474894517596,0.0,True
GB_GCA_005777235.1,SXND01000126.1_14,positive,0.02946013593322988,0.0,True
GB_GCA_005777235.1,SXND01000145.1_9,positive,0.024544781754423373,0.0,True
GB_GCA_005777235.1,SXND01000150.1_14,positive,0.025306167129326464,0.0,True
GB_GCA_005777235.1,SXND01000027.1_10,positive,0.021491245292112715,0.0,True
GB_GCA_005777235.1,SXND01000162.1_29,positive,0.015198171281507088,0.0,True
GB_GCA_005777235.1,SXND01000170.1_18,positive,0.0263802276540518,0.0,True
GB_GCA_005777235.1,SXND01000172.1_3,positive,0.02041718870462168,0.0,True
GB_GCA_005777235.1,SXND01000173.1_3,positive,0.04500581494772976,0.98894131322655,True
GB_GCA_005777235.1,SXND01000177.1_8,positive,0.021791286433840228,0.0,True
GB_GCA_005777235.1,SXND01000183.1_5,positive,0.027350923011808616,0.0,True
GB_GCA_005777235.1,SXND01000201.1_10,positive,0.022030964692903353,0.0,True
GB_GCA_005777235.1,SXND01000203.1_8,positive,0.03109408009664435,0.9202210948434095,True
GB_GCA_005777235.1,SXND01000208.1_32,positive,0.022895380092766503,0.0,True
GB_GCA_005777235.1,SXND01000218.1_20,positive,0.04147669982213446,0.9823643158774701,True
GB_GCA_005777235.1,SXND01000224.1_42,positive,0.019851037101531455,0.0,True
GB_GCA_005777235.1,SXND01000226.1_7,positive,0.034294961699202334,0.9510863800428281,True
GB_GCA_005777235.1,SXND01000036.1_24,positive,0.023450722551058078,0.0,True
GB_GCA_005777235.1,SXND01000229.1_8,positive,0.025370613075872416,0.0,True
GB_GCA_005777235.1,SXND01000230.1_7,positive,0.025217149079602208,0.0,True
GB_GCA_005777235.1,SXND01000238.1_21,positive,0.01994294424712879,0.0,True
GB_GCA_005777235.1,SXND01000249.1_37,positive,0.027255621713866383,0.0,True
GB_GCA_005777235.1,SXND01000258.1_1,positive,0.010911140245053274,0.0,True
GB_GCA_005777235.1,SXND01000039.1_45,positive,0.015429607481905727,0.0,True
GB_GCA_005777235.1,SXND01000282.1_13,positive,0.027331423490374384,0.0,True
GB_GCA_005788585.1,SYBY01000101.1_10,positive,0.013641231117279518,0.0,True
GB_GCA_005788585.1,SYBY01000139.1_1,positive,0.04394410090206232,0.9873022682656696,True
GB_GCA_005788585.1,SYBY01000025.1_5,positive,0.024884632313167187,0.0,True
GB_GCA_005788585.1,SYBY01000187.1_23,positive,0.022533549984969335,0.0,True
GB_GCA_005788585.1,SYBY01000195.1_3,positive,0.02292196493320997,0.0,True
GB_GCA_005788585.1,SYBY01000241.1_2,positive,0.033868439637204,0.9478604726119313,True
GB_GCA_005788585.1,SYBY01000258.1_11,positive,0.021588541222596225,0.0,True
GB_GCA_005788585.1,SYBY01000033.1_1,positive,0.010731090677424959,0.0,True
GB_GCA_005788585.1,SYBY01000033.1_4,positive,0.012953886962488304,0.0,True
GB_GCA_005788585.1,SYBY01000271.1_4,positive,0.023498129013853196,0.0,True
GB_GCA_005788585.1,SYBY01000039.1_9,positive,0.025964490089314386,0.0,True
GB_GCA_005788585.1,SYBY01000344.1_9,positive,0.02651819015830035,0.0,True
GB_GCA_005788585.1,SYBY01000366.1_1,positive,0.0360154845496351,0.9620468764226493,True
GB_GCA_005788585.1,SYBY01000368.1_6,positive,0.024556104726364124,0.0,True
GB_GCA_005788585.1,SYBY01000375.1_1,positive,0.03128681704871535,0.9225882030303829,True
GB_GCA_005788585.1,SYBY01000391.1_69,positive,0.024909879312605254,0.0,True
GB_GCA_005788585.1,SYBY01000417.1_1,positive,0.010290053899067874,0.0,True
GB_GCA_005788585.1,SYBY01000459.1_25,positive,0.021301844932620117,0.0,True
GB_GCA_005788585.1,SYBY01000470.1_9,positive,0.023415364915813353,0.0,True
GB_GCA_005788585.1,SYBY01000493.1_11,positive,0.03146681533566718,0.9247294547605738,True
GB_GCA_005788585.1,SYBY01000496.1_9,positive,0.03950756229338668,0.9769012483658879,True
GB_GCA_005788585.1,SYBY01000091.1_8,positive,0.023201542721241177,0.0,True
GB_GCA_005880055.1,VBJS01000168.1_3,positive,0.0203450994207795,0.0,True
GB_GCA_005880055.1,VBJS01000217.1_3,positive,0.020762954555530976,0.0,True
GB_GCA_005880055.1,VBJS01000092.1_5,positive,0.019605136118357836,0.0,True
GB_GCA_005880055.1,VBJS01000104.1_5,positive,0.026713310421436164,0.0,True
GB_GCA_005880055.1,VBJS01000126.1_11,positive,0.02773368710408508,0.0,True
GB_GCA_005880055.1,VBJS01000101.1_7,positive,0.020692640821990904,0.0,True
GB_GCA_005880055.1,VBJS01000109.1_10,positive,0.021518098258793916,0.0,True
GB_GCA_005880055.1,VBJS01000163.1_5,positive,0.03111233984390659,0.9204487217508156,True
GB_GCA_005882335.1,VBAP01000078.1_27,positive,0.026254358060407434,0.0,True
GB_GCA_005882335.1,VBAP01000034.1_5,positive,0.016764512461383652,0.0,True
GB_GCA_005882335.1,VBAP01000034.1_6,positive,0.028602300764681253,0.0,True
GB_GCA_005882335.1,VBAP01000047.1_28,positive,0.02359601909762854,0.0,True
GB_GCA_005893275.1,VBOW01000019.1_43,positive,0.018958614430957733,0.0,True
GB_GCA_005893275.1,VBOW01000019.1_70,positive,0.02284519449332666,0.0,True
GB_GCA_005893275.1,VBOW01000005.1_14,positive,0.030789324101580785,0.91631461328016,True
GB_GCA_005893275.1,VBOW01000031.1_3,positive,0.01719771169724028,0.0,True
GB_GCA_005893275.1,VBOW01000032.1_37,positive,0.02517451218899235,0.0,True
GB_GCA_006226305.1,SBHG01000130.1_18,positive,0.050986409647165755,0.9947543681056527,True
GB_GCA_006226305.1,SBHG01000120.1_6,positive,0.028437888459653126,0.0,True
GB_GCA_006226305.1,SBHG01000131.1_1,positive,0.010459212811378826,0.0,True
GB_GCA_006226305.1,SBHG01000162.1_1,positive,0.025877422733619836,0.0,True
GB_GCA_006227105.1,SBFR01000206.1_1,positive,0.040734800566656515,0.9804930356691558,True
GB_GCA_006227105.1,SBFR01000238.1_5,positive,0.03185607545748589,0.9291413792895972,True
GB_GCA_006227105.1,SBFR01000027.1_5,positive,0.026493862587005413,0.0,True
GB_GCA_006227105.1,SBFR01000056.1_17,positive,0.023154102495211527,0.0,True
GB_GCA_006227105.1,SBFR01000056.1_31,positive,0.024847975117281106,0.0,True
GB_GCA_006227105.1,SBFR01000062.1_8,positive,0.017438448453526358,0.0,True
GB_GCA_006227105.1,SBFR01000244.1_5,positive,0.023871924377438868,0.0,True
GB_GCA_006227105.1,SBFR01000153.1_15,positive,0.021545327348470922,0.0,True
GB_GCA_006227105.1,SBFR01000156.1_14,positive,0.02423420106257469,0.0,True
GB_GCA_006227105.1,SBFR01000035.1_8,positive,0.018429542382295338,0.0,True
GB_GCA_006227105.1,SBFR01000142.1_9,positive,0.03207987410274231,0.9315489942806853,True
GB_GCA_006227105.1,SBFR01000229.1_11,positive,0.02634846832707042,0.0,True
GB_GCA_006227105.1,SBFR01000091.1_5,positive,0.021318887856535473,0.0,True
GB_GCA_007118855.1,SKQU01000299.1_3,positive,0.031295526984445696,0.92269334013122,True
GB_GCA_007118855.1,SKQU01000399.1_2,positive,0.018436494520765602,0.0,True
GB_GCA_007118855.1,SKQU01000088.1_2,positive,0.02710207453506166,0.0,True
GB_GCA_007118855.1,SKQU01000126.1_7,positive,0.024638311216116704,0.0,True
GB_GCA_007118855.1,SKQU01000312.1_3,positive,0.018203697209474356,0.0,True
GB_GCA_007118855.1,SKQU01000118.1_2,positive,0.025930877402829178,0.0,True
GB_GCA_007118855.1,SKQU01000183.1_8,positive,0.018183187000574242,0.0,True
GB_GCA_007118855.1,SKQU01000366.1_4,positive,0.01647079434448334,0.0,True
GB_GCA_007118855.1,SKQU01000215.1_1,positive,0.01726830064350323,0.0,True
GB_GCA_007118855.1,SKQU01000416.1_2,positive,0.027938409930359242,0.0,True
GB_GCA_007118855.1,SKQU01000416.1_7,positive,0.02110832054775853,0.0,True
GB_GCA_007118855.1,SKQU01000119.1_1,positive,0.024294887466674964,0.0,True
GB_GCA_007118855.1,SKQU01000194.1_5,positive,0.026166760558973802,0.0,True
GB_GCA_007118855.1,SKQU01000421.1_2,positive,0.02845898174346585,0.0,True
GB_GCA_007118855.1,SKQU01000377.1_2,positive,0.02490259107102306,0.0,True
GB_GCA_007118855.1,SKQU01000300.1_4,positive,0.04093830634157628,0.9810271148386944,True
GB_GCA_007118855.1,SKQU01000058.1_2,positive,0.025183548364993803,0.0,True
GB_GCA_007118855.1,SKQU01000182.1_6,positive,0.030473694744327606,0.9120464297660121,True
GB_GCA_007118855.1,SKQU01000326.1_3,positive,0.018625457592172545,0.0,True
GB_GCA_007118855.1,SKQU01000140.1_37,positive,0.024159335538109818,0.0,True
GB_GCA_007125075.1,SLDX01000133.1_8,positive,0.018079829445173244,0.0,True
GB_GCA_007125075.1,SLDX01000001.1_34,positive,0.01909782542974071,0.0,True
GB_GCA_007125075.1,SLDX01000112.1_7,positive,0.016044899198080654,0.0,True
GB_GCA_007125075.1,SLDX01000057.1_20,positive,0.01115264942232097,0.0,True
GB_GCA_007125075.1,SLDX01000073.1_1,positive,0.015715766042663993,0.0,True
GB_GCA_007125075.1,SLDX01000063.1_2,positive,0.008943366212307891,0.0,True
GB_GCA_007132505.1,SLOM01000198.1_9,positive,0.016023680153234132,0.0,True
GB_GCA_007132505.1,SLOM01000093.1_2,positive,0.015286039727567901,0.0,True
GB_GCA_007132505.1,SLOM01000302.1_7,positive,0.02051026578993038,0.0,True
GB_GCA_007132505.1,SLOM01000190.1_5,positive,0.01935851351799601,0.0,True
GB_GCA_007132505.1,SLOM01000257.1_5,positive,0.015548222438406877,0.0,True
GB_GCA_007132505.1,SLOM01000036.1_6,positive,0.02432033738255408,0.0,True
GB_GCA_007132505.1,SLOM01000120.1_5,positive,0.02374930340897565,0.0,True
GB_GCA_007132505.1,SLOM01000064.1_13,positive,0.014924927576569057,0.0,True
GB_GCA_007132905.1,SLNR01000139.1_1,positive,0.03907687318017009,0.9754735941552399,True
GB_GCA_007132905.1,SLNR01000167.1_7,positive,0.013443695897301388,0.0,True
GB_GCA_007132905.1,SLNR01000080.1_26,positive,0.03498712771049363,0.9558654850895846,True
GB_GCA_007132905.1,SLNR01000127.1_3,positive,0.028060134809940775,0.0,True
GB_GCA_007132905.1,SLNR01000073.1_2,positive,0.021495869313472728,0.0,True
GB_GCA_007136585.1,SLGR01000169.1_1,positive,0.027242432582110055,0.0,True
GB_GCA_007136585.1,SLGR01000170.1_7,positive,0.019859572497475542,0.0,True
GB_GCA_007136585.1,SLGR01000095.1_4,positive,0.0180737441396569,0.0,True
GB_GCA_007136585.1,SLGR01000102.1_2,positive,0.017990933061780436,0.0,True
GB_GCA_007136585.1,SLGR01000196.1_2,positive,0.023244093059493078,0.0,True
GB_GCA_007136595.1,SLGQ01000022.1_10,positive,0.01834835992416506,0.0,True
GB_GCA_007136595.1,SLGQ01000028.1_3,positive,0.010289516018656398,0.0,True
GB_GCA_007136595.1,SLGQ01000304.1_7,positive,0.019242991824109525,0.0,True
GB_GCA_007136595.1,SLGQ01000281.1_2,positive,0.01611749918440154,0.0,True
GB_GCA_007136595.1,SLGQ01000266.1_1,positive,0.01576396926221265,0.0,True
GB_GCA_007136595.1,SLGQ01000313.1_1,positive,0.022315689284549522,0.0,True
GB_GCA_007136595.1,SLGQ01000017.1_3,positive,0.022550086903686473,0.0,True
GB_GCA_007136595.1,SLGQ01000173.1_7,positive,0.017019738394282745,0.0,True
GB_GCA_007136595.1,SLGQ01000118.1_1,positive,0.02779464850010068,0.0,True
GB_GCA_007376285.1,VMFZ01000011.1_10,positive,0.022194791090790013,0.0,True
GB_GCA_007376285.1,VMFZ01000001.1_29,positive,0.020935479873739005,0.0,True
GB_GCA_007376285.1,VMFZ01000002.1_24,positive,0.021408589188204662,0.0,True
GB_GCA_007376285.1,VMFZ01000008.1_3,positive,0.0240405510296675,0.0,True
GB_GCA_007741475.1,CP036261.1_634,positive,0.03267529438904473,0.9375287433407864,True
GB_GCA_007741475.1,CP036261.1_777,positive,0.03953154238158089,0.9769780149742667,True
GB_GCA_007741475.1,CP036261.1_1687,positive,0.016741413474379175,0.0,True
GB_GCA_007741475.1,CP036261.1_2430,positive,0.017609000098430527,0.0,True
GB_GCA_007741475.1,CP036261.1_2900,positive,0.03010343026201895,0.9067325829794822,True
GB_GCA_007741475.1,CP036261.1_2954,positive,0.01884911097998495,0.0,True
GB_GCA_007741475.1,CP036261.1_3768,positive,0.014495258254661691,0.0,True
GB_GCA_008933015.1,WBXH01000003.1_33,positive,0.022902299833292516,0.0,True
GB_GCA_008933015.1,WBXH01000005.1_42,positive,0.02802071900368147,0.0,True
GB_GCA_008933015.1,WBXH01000018.1_15,positive,0.017419184562799707,0.0,True
GB_GCA_008933015.1,WBXH01000023.1_10,positive,0.025334648623233213,0.0,True
GB_GCA_008933015.1,WBXH01000041.1_1,positive,0.018973915559754972,0.0,True
GB_GCA_008933015.1,WBXH01000062.1_6,positive,0.03801361678687343,0.9715169459390937,True
GB_GCA_009619095.1,WJOT01000062.1_11,positive,0.01717109875370528,0.0,True
GB_GCA_009619095.1,WJOT01000043.1_1,positive,0.046839080895261356,0.9912519343538239,True
GB_GCA_009619095.1,WJOT01000040.1_17,positive,0.01942183233762318,0.0,True
GB_GCA_009619095.1,WJOT01000103.1_9,positive,0.01294251632860539,0.0,True
GB_GCA_009619095.1,WJOT01000010.1_2,positive,0.02376923873012088,0.0,True
GB_GCA_009619095.1,WJOT01000127.1_2,positive,0.02180998078924984,0.0,True
GB_GCA_009691415.1,SICP01000008.1_21,positive,0.022597838868647857,0.0,True
GB_GCA_009691415.1,SICP01000012.1_26,positive,0.022125813635437586,0.0,True
GB_GCA_009691415.1,SICP01000021.1_15,positive,0.012482715815375101,0.0,True
GB_GCA_009692585.1,SHYX01000003.1_37,positive,0.02022968628161955,0.0,True
GB_GCA_009692585.1,SHYX01000078.1_9,positive,0.034082987080102364,0.949511391385714,True
GB_GCA_009692585.1,SHYX01000050.1_12,positive,0.012226132678025548,0.0,True
GB_GCA_009692585.1,SHYX01000016.1_30,positive,0.02708588433240864,0.0,True
GB_GCA_009692585.1,SHYX01000018.1_67,positive,0.027774086328465543,0.0,True
GB_GCA_009692585.1,SHYX01000021.1_15,positive,0.02924946616479107,0.0,True
GB_GCA_009692585.1,SHYX01000058.1_17,positive,0.012293366565496766,0.0,True
GB_GCA_009703925.1,WLFD01000115.1_2,positive,0.020166011891171388,0.0,True
GB_GCA_009703925.1,WLFD01000012.1_7,positive,0.022472159702564776,0.0,True
GB_GCA_009703925.1,WLFD01000015.1_2,positive,0.020233851026558492,0.0,True
GB_GCA_009703925.1,WLFD01000015.1_3,positive,0.024845964682163955,0.0,True
GB_GCA_009703925.1,WLFD01000019.1_9,positive,0.029759432267433838,0.9014789139564304,True
GB_GCA_009703925.1,WLFD01000002.1_10,positive,0.035167477204525045,0.957024937527405,True
GB_GCA_009703925.1,WLFD01000004.1_2,positive,0.02316316604323946,0.0,True
GB_GCA_009703925.1,WLFD01000046.1_6,positive,0.015346869722356238,0.0,True
GB_GCA_009703925.1,WLFD01000057.1_4,positive,0.024570336799555115,0.0,True
GB_GCA_009773495.1,WSXW01000030.1_4,positive,0.024878497889445295,0.0,True
GB_GCA_009773495.1,WSXW01000036.1_11,positive,0.01771655852281332,0.0,True
GB_GCA_009773495.1,WSXW01000051.1_3,positive,0.012346483884606296,0.0,True
GB_GCA_009773495.1,WSXW01000006.1_78,positive,0.012350187075025077,0.0,True
GB_GCA_009773495.1,WSXW01000052.1_9,positive,0.028327199433733453,0.0,True
GB_GCA_009773495.1,WSXW01000016.1_28,positive,0.02356918823272943,0.0,True
GB_GCA_009773495.1,WSXW01000023.1_3,positive,0.024681001994881914,0.0,True
GB_GCA_009777175.1,WRMI01000005.1_16,positive,0.01941499109360143,0.0,True
GB_GCA_009777175.1,WRMI01000005.1_35,positive,0.017718660036750777,0.0,True
GB_GCA_009777175.1,WRMI01000007.1_44,positive,0.03226595343682372,0.9334825925742942,True
GB_GCA_009777175.1,WRMI01000013.1_7,positive,0.019311421428390586,0.0,True
GB_GCA_009777175.1,WRMI01000013.1_9,positive,0.019562944262726277,0.0,True
GB_GCA_009777175.1,WRMI01000017.1_23,positive,0.017019567519864866,0.0,True
GB_GCA_009777175.1,WRMI01000018.1_2,positive,0.02143961245879683,0.0,True
GB_GCA_009777175.1,WRMI01000024.1_1,positive,0.09547088245089556,0.999929840350812,True
GB_GCA_009777175.1,WRMI01000038.1_20,positive,0.018689039294948563,0.0,True
GB_GCA_009777175.1,WRMI01000048.1_7,positive,0.025189649063781648,0.0,True
GB_GCA_009777175.1,WRMI01000065.1_10,positive,0.013394937684035147,0.0,True
GB_GCA_009777175.1,WRMI01000078.1_6,positive,0.02096733529269764,0.0,True
GB_GCA_009777175.1,WRMI01000078.1_9,positive,0.018926536899281067,0.0,True
GB_GCA_009777175.1,WRMI01000085.1_6,positive,0.014634315130422204,0.0,True
GB_GCA_009777175.1,WRMI01000089.1_1,positive,0.03101854850017114,0.9192718971690061,True
GB_GCA_009779835.1,WRBD01000002.1_100,positive,0.02597684643374304,0.0,True
GB_GCA_009779835.1,WRBD01000005.1_19,positive,0.025043991391429387,0.0,True
GB_GCA_009779835.1,WRBD01000005.1_83,positive,0.02043578842187982,0.0,True
GB_GCA_009779835.1,WRBD01000012.1_38,positive,0.024635288005771704,0.0,True
GB_GCA_009779835.1,WRBD01000034.1_9,positive,0.024379845068020323,0.0,True
GB_GCA_009779835.1,WRBD01000042.1_2,positive,0.012819603618003406,0.0,True
GB_GCA_009787645.1,WQSZ01000001.1_2,positive,0.022509236258344313,0.0,True
GB_GCA_009787645.1,WQSZ01000014.1_4,positive,0.01813717772668503,0.0,True
GB_GCA_009787645.1,WQSZ01000045.1_3,positive,0.019838515246999845,0.0,True
GB_GCA_009787645.1,WQSZ01000080.1_1,positive,0.0227821647859384,0.0,True
GB_GCA_009787645.1,WQSZ01000095.1_9,positive,0.018692317341640098,0.0,True
GB_GCA_009787645.1,WQSZ01000103.1_5,positive,0.017355183737824343,0.0,True
GB_GCA_009787645.1,WQSZ01000194.1_2,positive,0.025202773801310262,0.0,True
GB_GCA_009827225.1,WUAI01000013.1_47,positive,0.02486354201843872,0.0,True
GB_GCA_009827225.1,WUAI01000017.1_14,positive,0.02353284335498219,0.0,True
GB_GCA_009827225.1,WUAI01000020.1_12,positive,0.02463292496615498,0.0,True
GB_GCA_009827225.1,WUAI01000042.1_17,positive,0.02735447033292985,0.0,True
GB_GCA_009827225.1,WUAI01000056.1_11,positive,0.03351937485202635,0.9450465141911133,True
GB_GCA_009827225.1,WUAI01000007.1_32,positive,0.035769127685164645,0.9606577176921882,True
GB_GCA_009827225.1,WUAI01000007.1_33,positive,0.03502850048170283,0.9561344676954634,True
GB_GCA_009827225.1,WUAI01000008.1_3,positive,0.014286506120731058,0.0,True
GB_GCA_009835325.1,VXWP01000005.1_13,positive,0.013233364417687887,0.0,True
GB_GCA_009835325.1,VXWP01000036.1_4,positive,0.024120981024972,0.0,True
GB_GCA_009835325.1,VXWP01000049.1_30,positive,0.0183382436094919,0.0,True
GB_GCA_009835325.1,VXWP01000082.1_18,positive,0.016780894481423038,0.0,True
GB_GCA_009835325.1,VXWP01000093.1_4,positive,0.02733126973232288,0.0,True
GB_GCA_009835325.1,VXWP01000085.1_11,positive,0.018588542904613425,0.0,True
GB_GCA_009835325.1,VXWP01000078.1_44,positive,0.025279443512248822,0.0,True
GB_GCA_009835325.1,VXWP01000027.1_32,positive,0.0164438208993977,0.0,True
GB_GCA_009835325.1,VXWP01000045.1_25,positive,0.041221506708398636,0.9817438444117668,True
GB_GCA_009835325.1,VXWP01000059.1_45,positive,0.018745738743343822,0.0,True
GB_GCA_009835325.1,VXWP01000052.1_3,positive,0.018806769325109975,0.0,True
GB_GCA_009841265.1,VXMB01000001.1_101,positive,0.03257790696297334,0.9365911890818365,True
GB_GCA_009841265.1,VXMB01000001.1_156,positive,0.018181586708154694,0.0,True
GB_GCA_009841265.1,VXMB01000009.1_126,positive,0.021848375904641816,0.0,True
GB_GCA_009841265.1,VXMB01000009.1_298,positive,0.02036771382061515,0.0,True
GB_GCA_009841265.1,VXMB01000009.1_394,positive,0.027003954852179345,0.0,True
GB_GCA_009841265.1,VXMB01000009.1_1194,positive,0.01874262959594315,0.0,True
GB_GCA_009841265.1,VXMB01000009.1_1260,positive,0.01866207553408029,0.0,True
GB_GCA_009841265.1,VXMB01000009.1_1351,positive,0.025792841232716433,0.0,True
GB_GCA_009841265.1,VXMB01000009.1_1442,positive,0.024120981024972,0.0,True
GB_GCA_009841265.1,VXMB01000014.1_228,positive,0.013848320600397179,0.0,True
GB_GCA_009841265.1,VXMB01000014.1_269,positive,0.018275348271796867,0.0,True
GB_GCA_009841265.1,VXMB01000014.1_323,positive,0.017136067716414172,0.0,True
GB_GCA_011040895.1,DREG01000027.1_2,positive,0.017155881872645395,0.0,True
GB_GCA_011040895.1,DREG01000057.1_1,positive,0.028151455923361778,0.0,True
GB_GCA_011040895.1,DREG01000196.1_5,positive,0.028058418150326093,0.0,True
GB_GCA_011040895.1,DREG01000205.1_6,positive,0.0244728532719497,0.0,True
GB_GCA_011040895.1,DREG01000342.1_7,positive,0.02383788175752134,0.0,True
GB_GCA_011040895.1,DREG01000398.1_4,positive,0.01789886591547226,0.0,True
GB_GCA_011047215.1,DSNQ01000035.1_48,positive,0.030576191379050398,0.9134580831704432,True
