protein_id,genos_m_novelty
JACOUC010000003.1_6,0.012263815331639828
KI543216.1_12,0.007427959153812736
NZ_KB290717.1_426,0.00757482709020878
JACQOV010000068.1_1,0.011953794621848046
JAHJDR010000068.1_4,0.003012825824340748
OMZR01000054.1_1,0.003737041924670481
PLDF01000210.1_34,0.01070354987278701
MWCZ01000384.1_3,0.010110548453410972
QNEG01000295.1_1,0.00409385553164685
JAADIC010000068.1_1,0.002580661769038972
QHSL01000069.1_35,0.01003694905163044
CP051243.1_618,0.006310432809885458
CAIWTR010000315.1_1,0.014358807149748687
PMNA01000005.1_75,0.006332063036482838
WBXH01000005.1_12,0.0033142229217030693
SXND01000049.1_1,0.004413128557362822
NZ_JABFHO010000001.1_423,0.010934284901085634
NC_021031.1_319,0.004827021293157463
NZ_LMKQ01000001.1_2485,0.007197241749077455
LIUI01000038.1_65,0.006095638485679689
JABMRT010000236.1_14,0.009002786067655255
NZ_FKIP01000581.1_3,0.005275894378805335
PEWQ01000001.1_6,0.004005223311749106
WSZW01000043.1_4,0.004338857442379385
NZ_JADWYU010000142.1_10,0.004116519705137623
JAFYIM010000202.1_1,0.0026857231344167066
JAAYNI010000048.1_1,0.007324258814250806
DF820456.1_593,0.0041844750997455105
WJLY01000214.1_6,0.010181315538907599
PMZC01000165.1_9,0.004885645371547032
PAQS01000016.1_98,0.016217811549245932
NZ_FQVN01000015.1_81,0.010711559227216028
NZ_AP018227.1_6956,0.004291873120793132
JAHIZU010000207.1_1,0.005706333296895916
DSNQ01000002.1_38,0.010115054687046742
CAIQVJ010000053.1_7,0.0034190237638992427
JAEOSL010000138.1_6,0.0037474569631172462
DSWB01000047.1_8,0.008129896111613678
WAQR01000158.1_5,0.0027672650358165018
NBMB01000018.1_9,0.002325291723644196
NZ_JADWYU010000280.1_4,0.01197880993610354
JAGXKI010000075.1_4,0.011374579555623465
DF820458.1_538,0.02567551926125433
NZ_BAEO01000065.1_148,0.002358068528906876
CP054183.1_887,0.006328729209046457
MGPE01000002.1_284,0.011560852898940955
MNYW01000007.1_5,0.004201588148024049
DHZH01000008.1_224,0.009060829272227866
NZ_NCSM01000045.1_54,0.006802627547721851
NZ_AGJL01000053.1_1,0.004723017883205016
CAIWRR010000255.1_6,0.0023758581398745093
JAAYNI010000040.1_10,0.008961376504585217
JAFGIQ010000051.1_4,0.010633971664158448
PFSX01000011.1_22,0.006325215092104286
CAAETL010000110.1_16,0.04394328300950397
BDTG01000011.1_9,0.007609452716485321
JAFANK010000239.1_1,0.01698327393602681
JACPHL010000129.1_7,0.009252462975842656
JAFGND010000044.1_37,0.004881796313456843
JACPQY010000011.1_33,0.005362218152461784
JAAYEQ010000055.1_4,0.006461326111237264
SHYX01000002.1_135,0.01574256482146528
JAHIPN010000002.1_3,0.0036787994525783628
NZ_LR216287.1_2320,0.0029536237550982667
CAJQMW010000165.1_3,0.007699589425191755
SHYX01000002.1_88,0.012054317542229919
PAYP01000009.1_19,0.004542169158778519
JAADIC010000270.1_1,0.004259713462911008
NZ_BMLQ01000004.1_122,0.010328347827092865
MGFH01000084.1_8,0.007532844400170902
MFPR01000004.1_134,0.003852771669800026
CAJMJN010000002.1_122,0.00462061180546236
JAGACY010000256.1_1,0.01035519669366689
JAFGGD010000026.1_19,0.015827984057780787
SYBY01000327.1_11,0.006393264812298072
JAFANK010000356.1_6,0.008087083767043146
WTCB01000079.1_2,0.008940883444935644
VMTI01000121.1_2,0.0025614757361507533
RFIY01000111.1_5,0.007676307602397658
NZ_LBMK01000007.1_80,0.008491523442287586
NZ_JAFCMM010000006.1_119,0.0035350854924365515
DRXT01000014.1_13,0.011018343682995679
CACZLA010000018.1_29,0.03607900379156916
NZ_CP029480.1_818,0.014470644786415266
JACPUR010000041.1_244,0.0081788083615572
NZ_JACJQY010000003.1_140,0.011422597146881519
QMNL01000259.1_4,0.006867154689555122
SBFR01000091.1_9,0.011348255889926984
JAFTSJ010000013.1_1,0.00558820925486303
JADJYS010000014.1_81,0.003433439444816866
JAGWYZ010000079.1_14,0.005328697656066583
LKMX01000030.1_9,0.005789537793062904
JAFGUZ010000046.1_22,0.009119966238995646
VBOW01000032.1_73,0.007873184695684054
DSSB01000345.1_3,0.005956070507187295
JAFGEQ010000023.1_85,0.016981630160404083
JAAYNI010000015.1_13,0.005090793096670265
LJUI01000106.1_1,0.009930915787827677
CAISUK010000344.1_8,0.002840387391242194
NZ_BNCD01000032.1_5,0.00685237822549245
JAHDNF010000019.1_15,0.0028414393622551827
JAFGDH010000017.1_6,0.024089008449746818
PMZC01000354.1_14,0.005994643143710676
DTCJ01000026.1_4,0.011662967691137237
LJUI01000084.1_2,0.004255050105412561
JAEEJP010000087.1_19,0.005818258873077409
NZ_FKIP01000827.1_11,0.006360198894122471
DHZH01000006.1_436,0.009340722493975351
CAISUK010000497.1_5,0.012406177350899151
JACPQY010000061.1_5,0.004031133545644372
VGJA01000042.1_11,0.009767188446952258
CAISUK010000245.1_3,0.004573224803713871
JACRDZ010000075.1_3,0.004115595000923578
NZ_JABASS010000001.1_124,0.0052038520496995085
PKWQ01000244.1_11,0.009927033893128257
NZ_AP018227.1_1446,0.01953845082207455
JAHJSD010000071.1_2,0.004821776611027495
LIUI01000027.1_18,0.008516338780576116
NZ_PVNS01000001.1_262,0.008296320812029422
SHYX01000028.1_45,0.009709736186410911
NZ_LBMK01000012.1_44,0.013482584988245616
JAFGND010000061.1_1,0.009598120254117637
MFPR01000040.1_26,0.007567716137498959
PKTG01000044.1_15,0.00881198981115341
JAFGIQ010000011.1_6,0.0031271224269646012
JABDLO010000282.1_29,0.002778400435614348
RFFU01000002.1_26,0.013017643921225308
JADBKU010000001.1_126,0.02123424717061182
QGUP01000093.1_1,0.005460659173199378
NZ_SJCO01000010.1_7,0.014950722658581795
WAMD01000012.1_5,0.009684656467960285
JAFGIQ010000212.1_1,0.004800446377895784
JAFGEX010000101.1_8,0.003319908562507479
PMZC01000123.1_1,0.005705206522217954
QNDR01000045.1_8,0.004884838018821736
CAIQVJ010000007.1_95,0.01106981129130975
PLDF01000246.1_7,0.012369243604228818
NZ_NCSM01000088.1_18,0.006057733160155366
JACOUC010000058.1_40,0.005083132687556358
NZ_CP016279.1_5390,0.004391136318905109
AWOA01000002.1_95,0.032505403553628166
PEWQ01000193.1_21,0.008375873756429697
JAFGBW010000201.1_11,0.010835822252841187
JADHWK010000001.1_37,0.006303780109345736
SLGR01000220.1_12,0.006380308849498894
NZ_BNCD01000003.1_287,0.003918652420800028
WRBD01000008.1_31,0.010673772580962516
JAGPNE010000002.1_175,0.013225795413650343
NZ_FKIP01000818.1_2,0.004310745971251251
CP002989.1_204,0.004078840726589927
PLDF01000280.1_4,0.006335756368791778
PBWH01000022.1_7,0.007272081638115879
JAHJSX010000193.1_2,0.0035943109502913017
NZUQ01000007.1_24,0.014645514360688727
NZ_CP069127.1_3865,0.006126516973222196
WAQR01000120.1_2,0.00571351486282361
JACPUC010000017.1_93,0.008608266345046722
NZ_KZ293963.1_392,0.0027254037908813087
WJMB01000156.1_1,0.004953718922092465
METK01000008.1_101,0.008428575098585477
JACTNB010000017.1_125,0.00899708681678717
SXND01000239.1_1,0.009777976160781864
NZ_LT985324.1_571,0.00863152482653482
CAIWTR010000588.1_10,0.004527479357376496
SKQU01000363.1_1,0.005185950270710227
NZ_FQVN01000007.1_288,0.013012532218008733
NZ_CP060488.1_2470,0.013093133493286913
JAFGTL010000093.1_7,0.009127493444436929
WJMB01000196.1_5,0.011603950290385944
VXWP01000046.1_75,0.003961439813678869
CAIJMQ010000107.1_1,0.007880789730661131
NZ_CP015520.1_1139,0.018239188936718186
CAIQVJ010000101.1_10,0.006737056381141415
JACQOF010000127.1_82,0.005873723398040864
RFIY01000351.1_6,0.011905550347081096
JADGAT010000007.1_65,0.0037785163932829045
NZ_JADWYU010000072.1_3,0.003994513097829833
MGQK01000080.1_20,0.0061910702975135345
DRYD01000074.1_6,0.0026797000985003374
DMSQ01000056.1_23,0.0050540294336016926
RFFU01000045.1_8,0.0177135827118321
DIWJ01000074.1_70,0.006618072498661598
PKTG01000062.1_10,0.006253770290133698
BMST01000006.1_31,0.006055728232328139
DDGC01000004.1_83,0.004436156147983672
JAGXKI010000042.1_1,0.011849808834987985
WYBT01000021.1_133,0.014005710107949798
CAIWRR010000126.1_1,0.015266587993381809
WJKZ01000047.1_1,0.018172825280854954
JAFGKQ010000199.1_5,0.013184869199565252
DQUI01000084.1_25,0.012986700609628588
CAADSM010000109.1_30,0.0069975242613955265
NZ_FRCD01000003.1_107,0.005046138167675673
JAFGOL010000265.1_5,0.00717086073421318
CP054183.1_1508,0.020838032416044826
NZ_CP015423.1_3949,0.008009457176287293
NZ_WEZQ01000005.1_390,0.007317760773570226
AWOA01000017.1_33,0.009297097743785909
CAIVOB010000057.1_3,0.0066177285328189225
CADBLV010000158.1_1,0.0058175709680443385
JAEELG010000032.1_11,0.004194840461012483
CP002989.1_649,0.01110545491596906
PLPI01000084.1_35,0.010192776111866909
MVCZ01000019.1_1,0.011930684867382468
CAIVGN010000006.1_27,0.017057637735094923
DLTY01000032.1_23,0.005305742572309868
CAJUIP010000079.1_5,0.006175363633749642
DRYD01000056.1_1,0.012341315670994123
RFFU01000074.1_34,0.0434463260181495
JAAYZI010000259.1_1,0.003229212911084711
NZ_KB908319.1_100,0.036492974206596494
LDXN01000016.1_15,0.00658682270899924
NZ_AP018227.1_3826,0.002860293796461466
NYZA01000124.1_3,0.012505591213292111
SLGR01000200.1_5,0.009185171415427273
JACMRP010000226.1_14,0.0031156024804190217
NZ_PJIN01000001.1_20,0.005316074484988076
NZ_BDAU01000013.1_47,0.016963587420203607
NZ_RZMY01000013.1_130,0.008766531684011203
MNUO01000102.1_7,0.015733976231912306
PMWA01000062.1_1,0.009247617570908329
JAFAZD010000376.1_16,0.029623583948987276
PWNJ01000126.1_1,0.006529928112381178
JAAYXC010000413.1_1,0.00195889227160706
NZ_LT907975.1_1149,0.014093913834609895
JAFGGD010000034.1_139,0.007592093632077401
JAFGND010000043.1_3,0.009498590290948728
NC_015499.1_1245,0.004550748728254961
JACPTH010000567.1_6,0.006224591606391372
NZ_LMIV01000002.1_417,0.00997259075737007
JAFUHT010000024.1_33,0.002063431368135715
PMWA01000032.1_1,0.007002192068094648
NZ_FCNU01000028.1_125,0.00831010909702128
JACRMA010000086.1_1,0.008592249707256161
NZ_FQVN01000003.1_677,0.011717826829148148
JABDHD010000044.1_26,0.008403706013842837
CP036261.1_2479,0.017458879062852994
MGQK01000062.1_24,0.008397491103362742
PLPI01000075.1_50,0.004910411675528992
CAIQVJ010000095.1_24,0.01041405546480556
JAGXTL010000042.1_35,0.002827472957650601
QZKU01000006.1_5,0.008073283502250983
VGIW01000106.1_4,0.013598379638040625
MWCD01000089.1_2,0.010458236735629378
JAFGAQ010000418.1_6,0.005100852548308899
PMWA01000104.1_12,0.007753536808113836
CAIQVJ010000110.1_89,0.012681311080189928
NZ_JADEKP010000001.1_164,0.0059805911657133445
JAAYZI010000371.1_2,0.00782182854791369
DSWB01000363.1_2,0.01007574179292332
NZ_RZMY01000003.1_131,0.011699158740706105
NZ_FCNU01000007.1_106,0.010341885218644408
NZ_JACJQY010000033.1_21,0.006720545774660613
JAFYIZ010000002.1_4,0.013779930436042531
NZ_JADWYU010000099.1_16,0.006206383552860894
MGFH01000167.1_4,0.010757800607349433
JABMQX010000560.1_1,0.007066653902521991
JAFTKO010000043.1_94,0.003800031568626383
NZ_JH378999.1_9,0.0043382439978758795
NZ_JAGI01000002.1_1038,0.0037179691462993604
CP036261.1_5435,0.010332445375790523
MFPR01000024.1_22,0.0030321550451885225
JAFZBN010000016.1_66,0.021300490242438918
NZ_BJKN01000002.1_507,0.004018101743131841
NZ_FQTT01000010.1_204,0.004497195837022394
JACIXG010000022.1_57,0.003813992666416888
WOZJ01000057.1_19,0.003378502834548036
QNEG01000312.1_1,0.018378330867559134
JAFGOL010000153.1_3,0.00885181780816049
VMTI01000006.1_10,0.019269499982609805
JABFGF010000001.1_573,0.026626908492312796
WJMB01000117.1_2,0.004985356454342482
QNDR01000108.1_1,0.003375504161648402
JAFGWL010000035.1_37,0.01129353984207535
BMST01000004.1_262,0.012748026991700323
CP036261.1_688,0.006451310264002541
NZ_RZNA01000052.1_96,0.01311637775655856
VGJA01000194.1_2,0.005375365211273931
NZ_CP007062.1_1309,0.007066753470830056
JACPAV010000020.1_76,0.004924385962986122
DRXH01000064.1_1,0.002605082876290532
PLFD01000047.1_46,0.009791628602518143
NZ_JH379001.1_3,0.003666855150422266
JABMRT010000066.1_10,0.011421724267718458
QLTX01000034.1_1,0.01280567137693367
NZ_UTHA01000058.1_13,0.005561167995182958
WAQR01000062.1_4,0.00843536275751373
QJVW01000088.1_11,0.002726192658672688
JABXHY010000074.1_19,0.0056450351271753576
NZ_BDAU01000006.1_32,0.008345567594106517
JAFGEV010000303.1_2,0.02417335860752774
JAFGKQ010000031.1_3,0.010261034327564311
JAAZOE010000017.1_1,0.006463565100293289
NIRF01000004.1_120,0.010545921750708075
WVXK01000062.1_192,0.02219323129795727
DSKM01000002.1_122,0.0038291030510583467
CAISUK010000080.1_4,0.004016896984363627
JAHIZU010000292.1_19,0.013809392545141774
PLOF01000013.1_6,0.006523045903570779
NZ_CP021083.1_153,0.003348973261402288
NZ_FRCD01000017.1_9,0.01471754006060062
NZ_CP015520.1_299,0.005486493513679714
JAGACY010000100.1_3,0.01560975323127305
SLNR01000165.1_2,0.010515307575661437
WGBT01000023.1_3,0.0070734846338726285
NZ_JADWYU010000127.1_27,0.004898562625183822
MFGS01000046.1_5,0.004310126997055952
JACIXG010000074.1_18,0.014978667479766172
JAAYXC010000386.1_4,0.002730921553380039
NZ_CP015455.1_899,0.00959504020559696
QCFI01000045.1_10,0.004005134934613764
JABDHD010000059.1_8,0.005809422199752934
DSSC01000006.1_67,0.013431800447039288
MWBZ01000007.1_71,0.0043472661316613205
NZ_SGXC01000003.1_132,0.0076929008059094086
NZ_JADWYU010000142.1_28,0.00828247925225405
WJKZ01000151.1_7,0.006894005213463861
DUMJ01000083.1_68,0.004423228579401117
JACQOF010000140.1_13,0.004342933417010153
JACRMA010000080.1_24,0.0062398367385686935
MNYV01000072.1_7,0.010466511173836702
JAGXTL010000102.1_18,0.004285763373564655
PLPI01000059.1_11,0.0056517967615925535
JACTNB010000032.1_42,0.002823383524594347
NZ_LT985324.1_1007,0.01679848019762078
DMSQ01000034.1_32,0.01315556305051926
PAQS01000023.1_18,0.0074378906096278065
NZ_KZ293963.1_3179,0.005290991203415607
MVZB01000485.1_1,0.007652533910782244
NZ_AWRU01000008.1_175,0.01657024706831911
CP046180.1_14,0.012931880528508266
JAAYRV010000118.1_1,0.01091293423841735
NC_014836.1_2638,0.008434827091495612
QMTU01000006.1_16,0.011736844352571451
NZ_QHKX01000001.1_674,0.005981304933855225
PLOF01000017.1_4,0.0028941224470614203
DRXT01000016.1_27,0.007370226412452418
NZ_JACJQY010000008.1_130,0.013190309797947242
RFFU01000138.1_4,0.005607535058700375
WYBT01000026.1_95,0.011019507197555978
JACCLG010000045.1_24,0.008707980452313824
JABWCD010000020.1_83,0.006571894737242623
CAJMJN010000002.1_3,0.016666334766356705
NZ_VFPQ01000002.1_158,0.009225435720517771
DRXH01000018.1_1,0.007219260721112808
DHHE01000039.1_1,0.007617536396182989
NZ_CP016279.1_1955,0.006502890544619144
JACRLM010000031.1_56,0.004937665061459118
WQSZ01000138.1_2,0.005990837993926479
JAEOSL010000012.1_24,0.002838315349815512
JAFTSJ010000040.1_7,0.010238690369327253
JAEOSL010000153.1_17,0.004923162870796594
CAJUKE010000002.1_67,0.013971884406697143
SFEJ01000003.1_25,0.014798881986805058
DCUM01000216.1_4,0.0031114614300926657
JAAYCL010000025.1_20,0.010571385441149595
DITF01000198.1_4,0.007855973071414547
VBAP01000007.1_1,0.003473742311767669
LCRX01000003.1_24,0.007045810422857501
DSUT01000121.1_6,0.010032883061583741
NZ_AP018227.1_5053,0.010743181753051445
PAQS01000019.1_44,0.014450007085185934
JAEEJP010000109.1_9,0.03485933784808828
CAJFVT010000139.1_14,0.003505810825016065
PUNC01000230.1_5,0.003811346357311862
WJKZ01000027.1_6,0.008131763955226346
JAAYNI010000054.1_7,0.0033262854070889025
NZ_JH378899.1_1,0.009331735916260863
SVSB01000021.1_40,0.012427856438013562
QZJZ01000084.1_7,0.009323994064788278
JAHIPN010000194.1_4,0.006633790674949647
RFHX01000214.1_3,0.006380302713170427
SXND01000221.1_1,0.0032074961800996338
NZ_JADWYU010000193.1_29,0.023206931311675883
WSZW01000126.1_2,0.0033693494305741646
JABMRT010000094.1_17,0.00828301166792118
QLUP01000139.1_3,0.006637454178827084
QZJZ01000037.1_7,0.006288154898880305
NZ_JAAIPW010000039.1_3,0.017679725620863018
AWOA01000084.1_5,0.012378293788489935
PWOD01000157.1_4,0.006146866792546435
JACRLM010000024.1_46,0.010990388393683404
CACZLA010000068.1_6,0.025052719000089096
WYBT01000028.1_92,0.017103062387189748
DITF01000062.1_12,0.0126701834717164
JADJOY010000010.1_169,0.008229759970322936
NZ_JH378898.1_4,0.006059561147095427
JAHJDR010000333.1_7,0.010080774386071823
JACRMA010000095.1_16,0.01043336929545977
NZ_PTQW01000039.1_14,0.005964943619000684
NZ_JAGI01000002.1_2760,0.0037578202474974455
JACOUC010000046.1_17,0.002750311731090127
LSMY01000001.1_90,0.010535021382611708
WYBT01000058.1_4,0.009896374779649109
ONGA01000008.1_10,0.015677766135644644
PKTG01000083.1_115,0.006348799194109844
PKWQ01000417.1_1,0.0031129821941603187
JABMRT010000217.1_1,0.0035926686063206814
LJUY01000010.1_61,0.0038740097595321822
SLGQ01000029.1_3,0.008885428394964845
MFGS01000167.1_5,0.008103663125400496
QMTU01000085.1_2,0.003727942559339792
WRMI01000008.1_41,0.009898997083475969
JACNFQ010000057.1_26,0.005326045300691917
DBRQ01000004.1_6,0.008411070579748214
MHDQ01000220.1_1,0.00267441044822232
NZ_RXLO01000004.1_402,0.005653716907441741
JACRJN010000018.1_1,0.0033050119340185978
NZ_CP029480.1_1079,0.003929368210751183
JACPUR010000040.1_39,0.0197247083384793
DHHE01000150.1_1,0.004594743137920587
JAGORV010000023.1_8,0.005909125868193499
DSCS01000012.1_27,0.006750864388474298
NZ_NCSM01000007.1_255,0.019558829198779205
NZ_CAJFNR010000067.1_51,0.008445968604503551
LJUY01000004.1_26,0.006580498928210043
DDWC01000081.1_1,0.009014763182040642
NZ_PVNS01000005.1_176,0.02120730899409997
JAFANK010000084.1_6,0.011635200563439497
JAEOSL010000005.1_23,0.00432727033875493
PLYD01000251.1_3,0.008881935524083251
SHMX01000001.1_131,0.006176987736787032
NZ_JOOE01000005.1_25,0.01637266413696088
JACPTH010000364.1_2,0.007853198151676576
MWCZ01000159.1_8,0.008662260757613737
JAFGEV010000430.1_3,0.003543746003227555
JAGCPB010000109.1_45,0.010900866412822752
JAHJDJ010000155.1_1,0.01042653573274388
QHSL01000072.1_1,0.0032869236918281254
MFPR01000028.1_7,0.006081567102650243
JAAYNI010000071.1_31,0.011792315316317659
NZ_PTQW01000014.1_82,0.00828395536251889
BDTM01000001.1_5,0.002141529693563382
CAJUIP010000064.1_11,0.013655918394095945
JAFGEV010000121.1_1,0.014376907333348265
NZ_LBMK01000012.1_26,0.005595663203336931
ONGA01000016.1_6,0.01596396493224219
SYBY01000391.1_10,0.0056652365421346
DITF01000050.1_3,0.0047137353834164845
NZ_JABFHO010000001.1_1834,0.007974448841755378
NVVD01000032.1_40,0.0028063892283299195
CP051243.1_2070,0.010455998577242309
JAFQXV010000011.1_5,0.005549030282632805
MNYW01000099.1_8,0.00816085232088697
LJUY01000065.1_10,0.002997494877870777
SFNH01000092.1_1,0.006532711340292896
DSWB01000619.1_3,0.00850771327799409
PMWA01000099.1_19,0.011287517135463655
MGRR01000089.1_5,0.0087575520392146
NZ_JABFHO010000001.1_2231,0.006558805756392938
JAFYIZ010000020.1_6,0.011737772142716518
MFGS01000146.1_5,0.007862072292609445
NZ_KB908345.1_10,0.013581908805204069
JAHITZ010000044.1_14,0.007807956844919884
JAFRXC010000056.1_12,0.011663863958148557
JABWCD010000044.1_1,0.018085109962722924
JACQWU010000332.1_3,0.008746468804220276
JAFRXC010000014.1_30,0.018584488473376813
CAAEXI010000002.1_1,0.01247431348996122
DIWJ01000049.1_66,0.004895854831439639
NZ_AP018227.1_6728,0.008188649580985885
NZ_LT985324.1_567,0.012657299018984025
VGJA01000026.1_1,0.0025319335897127536
QGUP01000242.1_4,0.0033646361389704006
SHYX01000006.1_103,0.012276696350558457
CAJUHL010000056.1_9,0.003799923741721978
CACZFN010000025.1_75,0.011020125013216786
JAFSDM010000022.1_16,0.020250511806411374
CP036261.1_5146,0.012341413198005035
JAAYZI010000067.1_7,0.004684983029367751
JAAYAK010000328.1_31,0.010596618322172402
PNNP01000002.1_25,0.006812780295170273
SLGQ01000169.1_6,0.00797506500830376
JABIXH010000160.1_8,0.006945667161040126
NZ_CP027570.1_148,0.0069944758493522665
QNDJ01000122.1_1,0.007105836796862186
JACPAV010000003.1_263,0.0050195847501524945
QZJZ01000091.1_19,0.008625200397831146
NZ_FKIP01000438.1_6,0.004267440584469618
PKWQ01000440.1_20,0.012096808689218785
NVVD01000033.1_3,0.010681217778142594
VBJS01000048.1_13,0.007504546404046053
DDWC01000102.1_24,0.0071976166758295655
QZKI01000098.1_25,0.009606754818636775
WRBD01000031.1_4,0.0024321065494554038
JACPUC010000011.1_12,0.0037147156444514717
NZ_FKIP01000006.1_5,0.0038376625719328318
MVCZ01000060.1_18,0.01016200335663402
JAFGEW010000132.1_2,0.06826543038043646
JAFRZH010000030.1_6,0.005378989842087911
PWGE01000224.1_6,0.002552583437178302
DSWB01000070.1_14,0.008498877210036882
NZ_QHKX01000002.1_459,0.03502466883165543
NZ_JACJQY010000074.1_13,0.005273697202772931
CAJQMW010000031.1_1,0.004088182215876835
LCRX01000003.1_20,0.008381506095370694
JACPUC010000003.1_86,0.005558988944710986
QMNP01000026.1_4,0.006353785543680779
CAIWTR010000269.1_2,0.007314813924232677
URIY01000014.1_42,0.006346786384301461
JACPHL010000008.1_16,0.006312009514403938
DSSU01000218.1_4,0.0035838271185623105
NZ_CP015423.1_1976,0.0037852796486699926
JACIXR010000001.1_132,0.008253186828777492
JACMRP010000199.1_3,0.00995213340043195
PDQT01000272.1_4,0.008172269609923477
JAGPKD010000001.1_48,0.010518178708823189
SYBY01000349.1_1,0.0024008863840131677
ONXP01000007.1_4,0.013741846561725146
JAEOSL010000104.1_4,0.014004541459301568
JAFGGD010000028.1_13,0.0064758128093323816
JABFGF010000006.1_278,0.0032834627692452712
JAFGUZ010000165.1_10,0.018290817675676994
WUAI01000022.1_18,0.004957645710809211
RFFU01000007.1_5,0.00788345801737842
JAHDNF010000005.1_27,0.007571266681573707
DMSQ01000084.1_12,0.011574681253268503
NZ_BNCD01000022.1_58,0.0032537283607436463
METK01000008.1_168,0.010526486806821111
CAIVOB010000022.1_6,0.007456161893879898
JAFKJK010000013.1_69,0.011770655834685373
NZ_LMIV01000003.1_229,0.03073838485731195
JAFGBW010000091.1_20,0.0174597003333536
NZ_CP016279.1_1611,0.027131494122204412
NZ_RZMY01000018.1_483,0.015699703190664292
NZ_WEZQ01000005.1_77,0.013477111707654976
JAFGTL010000521.1_2,0.007201289213395756
JACQOV010000038.1_30,0.006571850173736982
SICP01000002.1_81,0.006610019675898515
JABWCP010000009.1_82,0.005578733264606539
NZ_KZ293963.1_2496,0.011134894817913965
URUF01000004.1_16,0.014199301701329237
JACRLM010000014.1_19,0.013281464999287751
NZ_RXLO01000005.1_158,0.05814838474139614
JAGXKI010000094.1_3,0.004629779755699915
JABMRT010000140.1_7,0.008945471329564803
JAHKBB010000070.1_21,0.0267358921994554
NZ_JACJQY010000014.1_18,0.0044399314796628175
NZ_AP018227.1_152,0.009929534885257186
DMSQ01000030.1_159,0.003661474615925142
NZ_LT985325.1_42,0.010094005582772913
MGDH01000011.1_100,0.0350003288215607
NZ_AFXQ01000005.1_87,0.014888049204161157
QGUP01000532.1_1,0.008147996131861924
CACXDF010000178.1_2,0.021421013595383665
LCRX01000014.1_55,0.008130222903512419
CAJMJN010000010.1_26,0.010802254409101274
PMZC01000335.1_3,0.007138427584519391
BMST01000013.1_24,0.032433132357020035
CP002988.1_299,0.06012392854878683
SXND01000242.1_27,0.00874242136788841
DFGE01000022.1_69,0.005868227293371509
JAHJDJ010000369.1_16,0.007522259520908725
CAJQMW010000057.1_1,0.011045772153184651
JADGAT010000010.1_53,0.004927536454607906
MWBZ01000198.1_4,0.004423748677116368
JAFGIQ010000178.1_1,0.011712386486213089
WUAI01000005.1_31,0.010108784936611825
PAZD01000021.1_13,0.008143245095808948
NZ_AP018227.1_4320,0.010156829234824883
PBWH01000006.1_219,0.010116393156997128
PKWQ01000313.1_16,0.015233451578474999
WQSZ01000154.1_3,0.01808586087456656
QIJE01000029.1_21,0.011116101679107194
SKQU01000049.1_2,0.006175285686834453
JAFGOL010000261.1_2,0.008621760462255513
JAHJLF010000030.1_2,0.008211231321463753
JAAYXC010000302.1_12,0.004806534595930723
NZ_WEZQ01000006.1_96,0.03227845514181797
JAHIZU010000011.1_1,0.00947933308707385
QMNL01000145.1_3,0.006742854375481944
CAJOEW010000009.1_38,0.011635330499574104
DITF01000248.1_8,0.010756388936251571
VGIX01000067.1_4,0.011809265024693639
QGUP01000137.1_4,0.004859196267687338
PWGE01000222.1_11,0.009005590146890018
NZ_LR216287.1_2396,0.004928502414840508
JADJYS010000010.1_27,0.004967059341873581
DAPM01000019.1_20,0.010032367359453875
NZ_NCSM01000007.1_767,0.0036849383542448154
JAHDNF010000002.1_226,0.005779541887279938
JAADIO010000072.1_15,0.00228895324103866
JACTNB010000013.1_244,0.04380839382218042
QJVW01000017.1_30,0.008498802064797407
NZ_FRCD01000017.1_75,0.03459355223035983
NZ_KB908363.1_4,0.0035048409316919436
DSWB01000652.1_13,0.004890049070252256
DIVR01000039.1_22,0.00438761679612556
LQMQ01000049.1_18,0.0031712254402560093
NZ_AGJL01000012.1_38,0.004496142242942014
JAGYOC010000219.1_13,0.002478832173620882
MGQK01000103.1_3,0.008426414633877565
OMZR01000124.1_10,0.027117698527314382
JAHJDO010000081.1_26,0.008608475852139951
NZ_NCSM01000035.1_29,0.004873042731578248
JAFRZH010000031.1_67,0.00623819648701871
NZ_CP021084.1_337,0.007657872454794434
CAIWTR010000327.1_1,0.005160652644855435
PLFD01000023.1_9,0.003383071751110056
JAFTKO010000032.1_37,0.018388155710461308
NZ_LMIV01000001.1_13,0.003322247465906103
JABXHY010000022.1_9,0.02161147965258039
JACIXG010000086.1_1,0.005300961821316031
CP036261.1_1429,0.014808592112130814
JAFAZD010000179.1_10,0.005663953371081587
JAHJDR010000127.1_1,0.004704073182697566
JACIXG010000006.1_63,0.013476305831831414
DREG01000096.1_10,0.006962073849619443
JADGAT010000003.1_1,0.0031763185794261295
JAFGJP010000150.1_12,0.0028639074585688597
SHMX01000001.1_19,0.009225374918871276
NZ_JACJQY010000039.1_46,0.00235279751497901
PAYP01000102.1_15,0.015526815471253296
LJUD01000211.1_2,0.005851233587043691
JAGXTL010000003.1_20,0.00709226389931319
CAJIYM010000003.1_166,0.02511630251806942
QZJZ01000064.1_2,0.0034803973316349657
JAAYZI010000043.1_3,0.005290538589793514
JAAYXC010000357.1_4,0.0022838528123453996
JADGAT010000010.1_41,0.006777094791695748
CP002989.1_125,0.01482521697278063
SXND01000180.1_1,0.004049547404119247
JADJYS010000014.1_94,0.005622336270209338
JABFRY010000261.1_9,0.004350810241991754
WJMB01000300.1_2,0.003686206476391418
