protein_id,is_positive,layer1_novelty,layer3_nonself_score,layer3_flag
NZ_FCNU01000002.1_85,True,0.992400597193231,0.0004,False
NZ_FCNU01000011.1_47,True,0.7203955929556694,0.0,False
NZ_FCNU01000014.1_10,True,0.946652095015962,0.0002,False
NZ_FCNU01000028.1_168,True,0.9481593468907025,0.0,False
NZ_FCNU01000032.1_30,True,0.9988007399648003,0.0002,False
NZ_FCNU01000032.1_97,True,0.741563286197623,0.0,False
NZ_FCNU01000032.1_166,True,0.9983575682290359,0.0004,False
NZ_AP013035.1_738,True,0.860327925739568,0.0,False
NZ_AP013035.1_1237,True,0.6731152945258957,0.0,False
NZ_CP014223.1_827,True,0.9985781737555878,0.0008,True
NZ_CP014223.1_1113,True,0.7971718573783292,0.0,False
NZ_CP014223.1_1308,True,0.9988236753904083,0.0008,True
NZ_CP014223.1_1314,True,0.9506406005544474,0.0002,False
NZ_CP014223.1_1426,True,0.93009844056802,0.0,False
NZ_CP014223.1_1579,True,0.8842717098984991,0.0,False
NZ_CP014223.1_1749,True,0.7445996356380672,0.0,False
NZ_CP014223.1_1812,True,0.6974060900494491,0.0,False
NZ_CP014223.1_1901,True,0.9991670267162114,0.0006,True
NZ_CP014223.1_2117,True,0.9594870607156757,0.0,False
NZ_CP014223.1_2689,True,0.49345016049275614,0.0002,False
NZ_BDAU01000001.1_35,True,0.9999900483427582,0.0004,False
NZ_BDAU01000001.1_329,True,0.9775835804452903,0.0,False
NZ_BDAU01000001.1_387,True,0.9993288878849941,0.001,True
NZ_BDAU01000002.1_108,True,0.9914992173407735,0.0006,True
NZ_BDAU01000002.1_235,True,0.9917131445397718,0.0004,False
NZ_BDAU01000003.1_116,True,0.7213498742083804,0.0,False
NZ_BDAU01000006.1_13,True,0.9977595215061398,0.0002,False
NZ_BDAU01000008.1_28,True,0.9993891863460611,0.001,True
NZ_BDAU01000009.1_38,True,0.683612388305717,0.0002,False
NZ_BDAU01000009.1_283,True,0.9959996852221648,0.0002,False
NZ_BDAU01000011.1_41,True,0.9734439109713743,0.0004,False
NZ_BDAU01000011.1_87,True,0.9903035034559726,0.0004,False
NZ_BDAU01000014.1_22,True,0.9673209494725802,0.0004,False
NZ_BDAU01000016.1_41,True,0.6674763598507851,0.0,False
NZ_BDAU01000017.1_14,True,0.9974182799921637,0.0002,False
NZ_BDAU01000019.1_58,True,0.9946308238275515,0.0002,False
NZ_BDAU01000019.1_125,True,0.8984124230068534,0.0002,False
NZ_BDAU01000019.1_162,True,0.9733694868158507,0.0,False
NZ_BDAU01000022.1_96,True,0.9965779375295656,0.0004,False
NZ_BDAU01000024.1_18,True,0.9907816079698519,0.0004,False
NZ_BDAU01000026.1_5,True,0.9999905582916102,0.0002,False
NZ_BDAU01000026.1_75,True,0.9970721683124721,0.0004,False
NZ_BDAU01000028.1_75,True,0.7481565021254446,0.0,False
NZ_BDAU01000028.1_122,True,0.989309982215202,0.0004,False
NZ_BDAU01000028.1_135,True,0.9149046619697176,0.0,False
NZ_BDAU01000028.1_186,True,0.991099940195926,0.0002,False
NZ_BDAU01000028.1_195,True,0.99172134130068,0.0004,False
NZ_BDAU01000030.1_140,True,0.9990142589504235,0.0008,True
NZ_BDAU01000030.1_141,True,0.9989513212022347,0.001,True
NZ_BDAU01000030.1_172,True,0.8407217836384142,0.0006,True
NZ_BDAU01000031.1_96,True,0.9501998150394539,0.0,False
NZ_BDAU01000034.1_21,True,0.9999338832322489,0.0014,True
NZ_BDAU01000035.1_46,True,0.9917975704078905,0.0002,False
NZ_BDAU01000046.1_40,True,0.990667048458425,0.0002,False
NZ_BDAU01000047.1_2,True,0.5739567970851045,0.0002,False
NZ_BDAU01000048.1_9,True,0.9999604407731265,0.0002,False
NZ_BDAU01000053.1_8,True,0.9881294460667118,0.0004,False
NZ_BDAU01000061.1_5,True,0.9989785436480232,0.0008,True
NZ_BDAU01000107.1_1,True,0.9996476489204817,0.0,False
NZ_CP015455.1_133,True,0.9977632419455906,0.0004,False
NZ_CP015455.1_378,True,0.8500910904832133,0.0,False
NZ_CP015455.1_611,True,0.8304849483820596,0.0,False
NZ_CP015455.1_1074,True,0.9185314005404138,0.0,False
NZ_CP015455.1_1275,True,0.9862050091053144,0.0002,False
NZ_CP015455.1_1574,True,0.992385417231583,0.0,False
NZ_CP015455.1_1627,True,0.8407217836384142,0.0,False
NZ_CP015455.1_2210,True,0.9974439854705021,0.0002,False
NZ_CP015455.1_2236,True,0.9376850258322967,0.0,False
NZ_CP015455.1_2244,True,0.9934246608142424,0.0,False
NZ_CP015455.1_2603,True,0.9935598120269019,0.0004,False
NZ_CP015455.1_2744,True,0.9986335648573359,0.0008,True
NZ_NCSM01000010.1_27,True,0.9992547384955426,0.0014,True
NZ_NCSM01000010.1_90,True,0.7672421271796651,0.0,False
NZ_NCSM01000011.1_119,True,0.9995009391925407,0.001,True
NZ_NCSM01000123.1_5,True,0.996499635753106,0.0002,False
NZ_NCSM01000014.1_467,True,0.9968346553139346,0.0,False
NZ_NCSM01000014.1_525,True,0.9643201588365555,0.0002,False
NZ_NCSM01000014.1_559,True,0.96455482074377,0.0004,False
NZ_NCSM01000014.1_746,True,0.9978456641406129,0.0002,False
NZ_NCSM01000015.1_31,True,0.5754315953847489,0.0002,False
NZ_NCSM01000016.1_150,True,0.9891982403674263,0.0,False
NZ_NCSM01000018.1_38,True,0.9994292176083449,0.001,True
NZ_NCSM01000018.1_308,True,0.9721697760976432,0.0006,True
NZ_NCSM01000022.1_87,True,0.9736399104952461,0.0006,True
NZ_NCSM01000022.1_220,True,0.9967853137086106,0.0002,False
NZ_NCSM01000022.1_382,True,0.9977473479531551,0.0004,False
NZ_NCSM01000028.1_13,True,0.9999446819866922,0.0014,True
NZ_NCSM01000029.1_53,True,0.9959099465490717,0.0002,False
NZ_NCSM01000029.1_74,True,0.9986264056048745,0.0002,False
NZ_NCSM01000034.1_50,True,0.9973982231825417,0.0,False
NZ_NCSM01000035.1_76,True,0.6730285416847401,0.0,False
NZ_NCSM01000037.1_2,True,0.9705194974517487,0.0,False
NZ_NCSM01000037.1_37,True,0.8802810792053439,0.0,False
NZ_NCSM01000039.1_42,True,0.7610826754576212,0.0,False
NZ_NCSM01000004.1_43,True,0.9989940115726208,0.001,True
NZ_NCSM01000004.1_277,True,0.9189015202033338,0.0002,False
NZ_NCSM01000042.1_8,True,0.9999226686243607,0.0004,False
NZ_NCSM01000042.1_50,True,0.9815731911571084,0.0,False
NZ_NCSM01000042.1_79,True,0.9327625362142891,0.0,False
NZ_NCSM01000043.1_31,True,0.6812700615945172,0.0002,False
NZ_NCSM01000050.1_29,True,0.9945303087508967,0.0004,False
NZ_NCSM01000053.1_9,True,0.9931785525664789,0.0,False
NZ_NCSM01000054.1_92,True,0.9999338562028968,0.0004,False
NZ_NCSM01000055.1_31,True,0.9872220992444147,0.0008,True
NZ_NCSM01000057.1_224,True,0.992232573641508,0.0002,False
NZ_NCSM01000058.1_100,True,0.9355985791805391,0.0008,True
NZ_NCSM01000059.1_81,True,0.631040166565455,0.0,False
NZ_NCSM01000006.1_14,True,0.8774182354472109,0.0,False
NZ_NCSM01000006.1_38,True,0.7038258002949597,0.0,False
NZ_NCSM01000062.1_4,True,0.9972438739143266,0.0,False
NZ_NCSM01000066.1_41,True,0.998665958419516,0.0004,False
NZ_NCSM01000007.1_13,True,0.7236054480784245,0.0,False
NZ_NCSM01000007.1_227,True,0.9943295357155878,0.0004,False
NZ_NCSM01000007.1_334,True,0.968254441571121,0.0,False
NZ_NCSM01000007.1_357,True,0.9999910236973323,0.0004,False
NZ_NCSM01000007.1_615,True,0.9906663983240029,0.0,False
NZ_NCSM01000007.1_738,True,0.6678233712154074,0.0,False
NZ_NCSM01000070.1_90,True,0.9942081349534092,0.0002,False
NZ_NCSM01000076.1_24,True,0.9617531069334292,0.0,False
NZ_NCSM01000076.1_30,True,0.9741963129669735,0.0006,True
NZ_NCSM01000087.1_62,True,0.9972991163606858,0.0002,False
NZ_KZ293963.1_178,True,0.9590343326448922,0.0,False
NZ_KZ293963.1_452,True,0.9996462760916098,0.0002,False
NZ_KZ293963.1_459,True,0.979062639818491,0.0,False
NZ_KZ293963.1_672,True,0.9989438450951031,0.0006,True
NZ_KZ293963.1_688,True,0.6879500303634944,0.0,False
NZ_KZ293963.1_1163,True,0.46412770018218097,0.0002,False
NZ_KZ293963.1_2771,True,0.9961386320351073,0.0002,False
NZ_KZ293963.1_3998,True,0.890431161620543,0.0,False
NZ_KZ293963.1_4012,True,0.994047659828905,0.0002,False
NZ_AP014612.1_112,True,0.9983369744655131,0.0002,False
NZ_AP014612.1_1077,True,0.7438188600676672,0.0,False
NZ_AP014612.1_1086,True,0.7032185304068709,0.0,False
NZ_AP014612.1_1093,True,0.9947364893702861,0.0,False
NZ_AP014612.1_1572,True,0.976619678008058,0.0002,False
NZ_AP014612.1_1613,True,0.9836333420478454,0.0,False
NZ_AP014612.1_1946,True,0.9994735049969972,0.0008,True
NZ_AP014612.1_1961,True,0.9752630154863402,0.0004,False
NZ_AP018227.1_70,True,0.8456666955842804,0.0,False
NZ_AP018227.1_280,True,0.9958028552298389,0.0006,True
NZ_AP018227.1_299,True,0.7032185304068709,0.0,False
NZ_AP018227.1_300,True,0.9333105172401487,0.0,False
NZ_AP018227.1_332,True,0.8265810705300599,0.0,False
NZ_AP018227.1_986,True,0.9509452964741223,0.0002,False
NZ_AP018227.1_2412,True,0.9948377451294123,0.0,False
NZ_AP018227.1_2459,True,0.9970153433867462,0.0,False
NZ_AP018227.1_2554,True,0.9985105222472749,0.0002,False
NZ_AP018227.1_3336,True,0.9372177053921168,0.0,False
NZ_AP018227.1_3337,True,0.7779127266417976,0.0,False
NZ_AP018227.1_3711,True,0.9994603255594546,0.0,False
NZ_AP018227.1_3825,True,0.6998351696018045,0.0,False
NZ_AP018227.1_3836,True,0.9870027340927771,0.0004,False
NZ_AP018227.1_4033,True,0.7113732974754923,0.0,False
NZ_AP018227.1_4172,True,0.8206818773314826,0.0002,False
NZ_AP018227.1_4436,True,0.9924275975155245,0.001,True
NZ_AP018227.1_4541,True,0.717012232150603,0.0,False
NZ_AP018227.1_4559,True,0.9363238944420903,0.0,False
NZ_AP018227.1_4802,True,0.9350535145176133,0.0,False
NZ_AP018227.1_4803,True,0.7657673288800209,0.0,False
NZ_AP018227.1_4964,True,0.5252884531968421,0.0,False
NZ_AP018227.1_5560,True,0.8238917324542379,0.0,False
NZ_AP018227.1_5722,True,0.9298241703151792,0.0,False
NZ_AP018227.1_5723,True,0.9998717575480406,0.0008,True
NZ_AP018227.1_6440,True,0.9988102658344717,0.0002,False
NZ_AP018227.1_6757,True,0.8633642751800121,0.0,False
NZ_AP018227.1_6939,True,0.7347965645874902,0.0,False
NZ_AP018227.1_6947,True,0.9992368523347831,0.0002,False
NZ_AP018227.1_7033,True,0.9598496706570362,0.0002,False
NZ_AP018227.1_7042,True,0.865706601891212,0.0002,False
NZ_AP018228.1_20,True,0.9815733855950008,0.0002,False
NZ_AP018228.1_96,True,0.9986872749854873,0.0,False
NZ_AP018228.1_137,True,0.9193997658259361,0.0,False
NZ_AP018229.1_35,True,0.8028107920534397,0.0,False
NZ_AP018230.1_45,True,0.9999806635293507,0.0006,True
NZ_PJIN01000010.1_2,True,0.8315259824759261,0.0,False
NZ_PJIN01000001.1_239,True,0.9961108737792412,0.0,False
NZ_PJIN01000001.1_252,True,0.9714566341038171,0.0,False
NZ_PJIN01000001.1_620,True,0.9851247204604077,0.0,False
NZ_PJIN01000004.1_289,True,0.890257655938232,0.0,False
NZ_PJIN01000005.1_160,True,0.999900075039816,0.0002,False
NZ_PJIN01000007.1_107,True,0.6713802377027848,0.0,False
NZ_PJIN01000007.1_165,True,0.9974344155297701,0.0006,True
NZ_PVNS01000001.1_260,True,0.9841605769116752,0.0002,False
NZ_PVNS01000001.1_261,True,0.9585197307425766,0.0,False
NZ_PVNS01000001.1_298,True,0.9949587083538791,0.0,False
NZ_PVNS01000013.1_19,True,0.992314808742905,0.0,False
NZ_PVNS01000013.1_20,True,0.9913791957173614,0.0,False
NZ_PVNS01000002.1_280,True,0.9955020013000555,0.0004,False
NZ_PVNS01000006.1_180,True,0.9919272101191605,0.0,False
NZ_QHKX01000001.1_475,True,0.9994716212590808,0.0012,True
NZ_QHKX01000001.1_537,True,0.9972110187601323,0.0002,False
NZ_QHKX01000001.1_552,True,0.9900655944783343,0.0004,False
NZ_QHKX01000001.1_852,True,0.9979219855948073,0.0,False
NZ_QHKX01000001.1_1004,True,0.9989618243919582,0.001,True
NZ_QHKX01000002.1_51,True,0.9979384170796621,0.0004,False
NZ_QHKX01000002.1_277,True,0.7835516613169081,0.0,False
NZ_QHKX01000002.1_279,True,0.9577828506844293,0.0,False
NZ_QHKX01000002.1_622,True,0.999515517038521,0.001,True
NZ_QHKX01000002.1_630,True,0.9995969589708238,0.0016,True
NZ_QHKX01000002.1_876,True,0.9994625568193171,0.0008,True
NZ_QHKX01000003.1_65,True,0.6508198143489199,0.0,False
NZ_QHKX01000003.1_198,True,0.8701309967901448,0.0,False
NZ_QHKX01000003.1_337,True,0.7483300078077557,0.0,False
NZ_QHKX01000003.1_466,True,0.9983878263544665,0.0002,False
NZ_QHKX01000003.1_678,True,0.9732693929834522,0.0002,False
NZ_QHKX01000003.1_747,True,0.9808726312799259,0.0004,False
NZ_QHKX01000004.1_310,True,0.9964264704847556,0.0002,False
NZ_CP029480.1_423,True,0.9937883108180158,0.0002,False
NZ_CP029480.1_834,True,0.9953877315913382,0.0,False
NZ_CP029480.1_871,True,0.9942456829384683,0.0,False
NZ_CP029480.1_881,True,0.9949464924282986,0.0,False
NZ_CP029480.1_933,True,0.7780862323241086,0.0002,False
NZ_CP029480.1_1481,True,0.9968825132963745,0.0002,False
NZ_CP029480.1_1753,True,0.96004269464839,0.0,False
NZ_CP029480.1_1805,True,0.9072911391500035,0.0,False
NZ_CP029480.1_1807,True,0.8834041814869437,0.0002,False
NZ_CP029480.1_2620,True,0.9985292175958089,0.0,False
NZ_CP029480.1_2864,True,0.9730911070783549,0.0004,False
NZ_CP029480.1_2980,True,0.9915534783107391,0.001,True
NZ_CP029480.1_2981,True,0.9971556020290564,0.0004,False
NZ_CP029480.1_3184,True,0.9983496696179314,0.0,False
NZ_CP029480.1_3457,True,0.8552095081113906,0.0,False
NZ_CP021081.1_133,True,0.551227552702351,0.0,False
NZ_CP021081.1_212,True,0.9882717177137045,0.0002,False
NZ_CP021081.1_247,True,0.9927840528452463,0.0004,False
NZ_CP021081.1_566,True,0.719875075908736,0.0,False
NZ_CP021081.1_1016,True,0.8005552181833955,0.0,False
NZ_CP021081.1_1398,True,0.8817558775049883,0.0002,False
NZ_CP021081.1_1438,True,0.5717879760562159,0.0,False
NZ_CP021081.1_2063,True,0.9993601718032803,0.0006,True
NZ_CP021081.1_2195,True,0.9333697935289341,0.0,False
NZ_CP021082.1_448,True,0.9820177383572825,0.0006,True
NZ_CP021083.1_256,True,0.9974605961154679,0.0006,True
NZ_CP021084.1_77,True,0.7612561811399323,0.0,False
NZ_RXLO01000001.1_445,True,0.9649461538400514,0.0,False
NZ_RXLO01000001.1_612,True,0.9978339076988004,0.0006,True
NZ_RXLO01000001.1_669,True,0.9998065044370343,0.001,True
NZ_RXLO01000010.1_54,True,0.8497440791185912,0.0002,False
NZ_RXLO01000015.1_71,True,0.39125531361152077,0.0,False
NZ_RXLO01000002.1_612,True,0.9985057775285893,0.0,False
NZ_RXLO01000003.1_587,True,0.5322286804892861,0.0,False
NZ_RXLO01000005.1_92,True,0.9983356904294778,0.0006,True
NZ_RXLO01000005.1_219,True,0.9980607620303538,0.0004,False
NZ_RXLO01000006.1_104,True,0.9973412545176134,0.0,False
NZ_RXLO01000007.1_37,True,0.763425002168821,0.0,False
NZ_RXLO01000007.1_226,True,0.8446256614904138,0.0,False
NZ_RXLO01000009.1_156,True,0.9202662242900153,0.0,False
NZ_RZNA01000003.1_42,True,0.9958937897072201,0.0004,False
NZ_RZNA01000003.1_55,True,0.9855347259917333,0.0004,False
NZ_RZNA01000003.1_167,True,0.9990191135308132,0.0012,True
NZ_RZNA01000004.1_75,True,0.9896539507069663,0.0004,False
NZ_RZNA01000012.1_23,True,0.8592868916457014,0.0,False
NZ_RZNA01000013.1_78,True,0.7254272577426911,0.0,False
NZ_RZNA01000031.1_49,True,0.848616292183569,0.0,False
NZ_RZNA01000031.1_51,True,0.9643442814084642,0.0004,False
NZ_RZNA01000040.1_53,True,0.99931464986623,0.001,True
NZ_RZNA01000040.1_271,True,0.9834282389371377,0.0004,False
NZ_RZNA01000040.1_369,True,0.8705647609959226,0.0,False
NZ_RZNA01000045.1_20,True,0.960596626534857,0.0,False
NZ_RZNA01000045.1_88,True,0.9980166460279101,0.0,False
NZ_RZNA01000048.1_62,True,0.9947561594433268,0.0002,False
NZ_RZNA01000052.1_22,True,0.977348135054653,0.0,False
NZ_RZMY01000003.1_10,True,0.9654870399025218,0.0004,False
NZ_RZMY01000003.1_13,True,0.8475752580897025,0.0,False
NZ_RZMY01000003.1_85,True,0.9987232047120846,0.0,False
NZ_RZMY01000012.1_28,True,0.9990188353579061,0.0012,True
NZ_RZMY01000013.1_391,True,0.9841112305904448,0.0004,False
NZ_RZMY01000013.1_633,True,0.9347387741422098,0.0002,False
NZ_RZMY01000016.1_180,True,0.7366183742517567,0.0,False
NZ_RZMY01000016.1_203,True,0.9990520000976454,0.0006,True
NZ_RZMY01000017.1_109,True,0.9851567930732036,0.0006,True
NZ_RZMY01000017.1_122,True,0.9938704277411016,0.0004,False
NZ_RZMY01000018.1_64,True,0.9943884967142027,0.0002,False
NZ_SGXC01000001.1_391,True,0.9989660028891532,0.0008,True
NZ_SGXC01000001.1_850,True,0.9992011534723101,0.001,True
NZ_SGXC01000001.1_1040,True,0.9147011597274506,0.0,False
NZ_SGXC01000001.1_1500,True,0.9989285017937035,0.0008,True
NZ_SGXC01000001.1_1961,True,0.9073362552873925,0.0,False
NZ_SGXC01000001.1_1987,True,0.9693999890849935,0.0004,False
NZ_SGXC01000002.1_547,True,0.8159104710679275,0.0,False
NZ_SGXC01000002.1_680,True,0.9748524945461281,0.0,False
NZ_SGXC01000002.1_765,True,0.7287238657066019,0.0,False
NZ_SGXC01000002.1_980,True,0.999943819015181,0.0006,True
NZ_PTQW01000012.1_6,True,0.992195915525235,0.0,False
NZ_PTQW01000014.1_75,True,0.9975885949524306,0.0,False
NZ_PTQW01000029.1_5,True,0.785113212457708,0.0,False
NZ_PTQW01000032.1_21,True,0.996936164113313,0.0008,True
NZ_PTQW01000040.1_14,True,0.9509621375433833,0.0006,True
NZ_PTQW01000057.1_4,True,0.903499239601085,0.0002,False
NZ_PTQW01000006.1_81,True,0.9305943113521553,0.0,False
NZ_PTQW01000009.1_66,True,0.8867875422920101,0.0006,True
NZ_PQVH01000005.1_160,True,0.86223648824499,0.0,False
NZ_PQVH01000008.1_12,True,0.9999452027083802,0.0002,False
NZ_PQVH01000008.1_85,True,0.7627309794395767,0.0,False
NZ_SJCO01000001.1_198,True,0.998347985460981,0.0002,False
NZ_SJCO01000001.1_604,True,0.9973982077350563,0.0,False
NZ_SJCO01000011.1_85,True,0.9992093784672795,0.0,False
NZ_SJCO01000011.1_195,True,0.9934275590743159,0.001,True
NZ_SJCO01000012.1_194,True,0.9935047785020935,0.0004,False
NZ_SJCO01000014.1_104,True,0.926826223692606,0.0002,False
NZ_SJCO01000014.1_119,True,0.9753571057349647,0.0004,False
NZ_SJCO01000017.1_45,True,0.9920882803173662,0.001,True
NZ_SJCO01000017.1_50,True,0.9638830557304173,0.0004,False
NZ_SJCO01000017.1_126,True,0.961443262736839,0.0002,False
NZ_SJCO01000019.1_6,True,0.9971834773796917,0.0002,False
NZ_SJCO01000003.1_16,True,0.9931685863583984,0.0008,True
NZ_SJCO01000003.1_61,True,0.9873776573187347,0.0002,False
NZ_SJCO01000021.1_38,True,0.9898665996740896,0.0002,False
NZ_SJCO01000022.1_8,True,0.978402412591309,0.0006,True
NZ_SJCO01000022.1_44,True,0.8922529712848096,0.0004,False
NZ_SJCO01000224.1_1,True,0.9999822730282146,0.0004,False
NZ_SJCO01000004.1_26,True,0.9900485972792848,0.0002,False
NZ_SJCO01000004.1_28,True,0.9869222053868876,0.0002,False
NZ_SJCO01000004.1_170,True,0.9973897941492211,0.0,False
NZ_SJCO01000005.1_93,True,0.9528219627220135,0.0006,True
NZ_SJCO01000005.1_171,True,0.8415025592088141,0.0,False
NZ_SJCO01000005.1_302,True,0.9999771115648286,0.0002,False
NZ_SJCO01000008.1_68,True,0.9416470149890457,0.0006,True
NZ_SJCO01000008.1_122,True,0.9946998013165973,0.0002,False
NZ_SJCO01000008.1_256,True,0.9994866695866665,0.0002,False
NZ_SJCO01000010.1_58,True,0.9981064173491901,0.0,False
NZ_BJKN01000001.1_274,True,0.9994857659695832,0.001,True
NZ_BJKN01000001.1_296,True,0.34189294699401407,0.0,False
NZ_BJKN01000001.1_422,True,0.9996701752159416,0.0004,False
NZ_BJKN01000001.1_501,True,0.8154767068621497,0.0004,False
NZ_BJKN01000001.1_812,True,0.9904626874346416,0.0014,True
NZ_BJKN01000001.1_904,True,0.9514042956161132,0.0,False
NZ_BJKN01000001.1_1121,True,0.6985338769844712,0.0,False
NZ_BJKN01000001.1_1123,True,0.9753561778352131,0.0002,False
NZ_BJKN01000001.1_1166,True,0.8920794656024985,0.0002,False
NZ_BJKN01000002.1_385,True,0.8138284028801943,0.0006,True
NZ_BJKN01000002.1_485,True,0.7890170903097077,0.0002,False
NZ_BJKN01000002.1_675,True,0.9887695666454962,0.0012,True
NZ_BJKN01000002.1_698,True,0.892946994014054,0.0,False
NZ_BJKN01000002.1_703,True,0.7961308232844626,0.0,False
NZ_BJKN01000002.1_707,True,0.9261433875927705,0.0,False
NZ_BJKN01000002.1_1145,True,0.9459980972057261,0.0,False
NZ_BJKN01000003.1_207,True,0.8762904485121887,0.0,False
NZ_BJKN01000003.1_271,True,0.8123536045805501,0.0002,False
NZ_BJKN01000003.1_363,True,0.7994274312483733,0.0,False
NZ_VFPQ01000001.1_302,True,0.9999897731839443,0.0004,False
NZ_VFPQ01000001.1_422,True,0.9993910205031424,0.001,True
NZ_VFPQ01000001.1_742,True,0.991867583522755,0.0002,False
NZ_VFPQ01000001.1_827,True,0.9993278700233131,0.0002,False
NZ_VFPQ01000001.1_869,True,0.9167216090743986,0.0002,False
NZ_VFPQ01000001.1_1306,True,0.9687182867503137,0.0,False
NZ_VFPQ01000001.1_1368,True,0.9992322597251394,0.001,True
NZ_VFPQ01000001.1_1638,True,0.998745866349936,0.0008,True
NZ_VFPQ01000001.1_2017,True,0.9857238150935451,0.0002,False
NZ_VFPQ01000001.1_2766,True,0.9976379634386772,0.0004,False
NZ_VFPQ01000001.1_2849,True,0.7727075561724647,0.0,False
NZ_VFPQ01000001.1_2851,True,0.9169311870117071,0.0004,False
NZ_VFPQ01000001.1_2862,True,0.8461872126312137,0.0,False
NZ_VFPQ01000001.1_2890,True,0.9937151094037932,0.0008,True
NZ_VFPQ01000001.1_2927,True,0.996241861016807,0.0002,False
NZ_VFPQ01000001.1_3392,True,0.9968836503339961,0.0002,False
NZ_VFPQ01000001.1_3442,True,0.998515857264892,0.001,True
NZ_VFPQ01000001.1_3509,True,0.9999418595972368,0.0014,True
NZ_VFPQ01000001.1_3935,True,0.859547150169168,0.0,False
NZ_VFPQ01000001.1_4258,True,0.9999486240594122,0.0002,False
NZ_VFPQ01000001.1_4283,True,0.6668690899626962,0.0,False
NZ_VFPQ01000001.1_4411,True,0.9973856715595123,0.0,False
NZ_VFPQ01000002.1_29,True,0.9950564702940329,0.0002,False
NZ_VFPQ01000002.1_254,True,0.6489980046846534,0.0,False
NZ_WEZQ01000009.1_73,True,0.9978256485081367,0.0002,False
NZ_WEZQ01000014.1_70,True,0.9844295529219877,0.0012,True
NZ_WEZQ01000002.1_15,True,0.7096382406523813,0.0,False
NZ_JABFHO010000001.1_168,True,0.999998129255713,0.0,False
NZ_JABFHO010000001.1_689,True,0.9901730981386335,0.0006,True
NZ_JABFHO010000001.1_1353,True,0.8570313177756571,0.0,False
NZ_JABFHO010000001.1_1401,True,0.9752987388440515,0.0006,True
NZ_JABFHO010000001.1_1499,True,0.9940248486292188,0.0002,False
NZ_JABFHO010000001.1_2046,True,0.8539949683352129,0.0002,False
NZ_JABFHO010000001.1_2326,True,0.7314999566235795,0.0,False
NZ_JABFHO010000001.1_2940,True,0.9838204733465803,0.0004,False
NZ_JABFHO010000001.1_3515,True,0.866660883143923,0.0002,False
NZ_JABFHO010000001.1_3627,True,0.993610929717364,0.0,False
NZ_JABFHO010000002.1_16,True,0.8984124230068534,0.0002,False
NZ_JABFHO010000002.1_46,True,0.6716404962262514,0.0,False
NZ_JABFHO010000002.1_91,True,0.9981315753506989,0.0,False
NZ_BMLQ01000002.1_110,True,0.9897645544554473,0.0002,False
NZ_BMLQ01000002.1_278,True,0.9976060385836764,0.0002,False
NZ_BMLQ01000003.1_151,True,0.861282206992279,0.0002,False
NZ_BMLQ01000006.1_41,True,0.9976776392635327,0.0006,True
NZ_BMLQ01000006.1_147,True,0.8331742864578815,0.0,False
NZ_BMLQ01000009.1_8,True,0.6116942829877678,0.0,False
NZ_BMLQ01000011.1_31,True,0.9394937773899839,0.0,False
NZ_BMLQ01000023.1_1,True,0.9995791661628667,0.0,False
NZ_BNCD01000001.1_109,True,0.9905689987335233,0.0,False
NZ_BNCD01000001.1_137,True,0.7667216101327319,0.0,False
NZ_BNCD01000001.1_306,True,0.999402320239634,0.0014,True
NZ_BNCD01000001.1_410,True,0.9652664237308626,0.0,False
NZ_BNCD01000001.1_509,True,0.9972839869649218,0.0,False
NZ_BNCD01000002.1_527,True,0.7708857465081982,0.0,False
NZ_BNCD01000003.1_116,True,0.9286939148955562,0.0002,False
NZ_BNCD01000003.1_176,True,0.9547750921666552,0.0002,False
NZ_BNCD01000003.1_344,True,0.9179464889589816,0.0,False
NZ_BNCD01000003.1_367,True,0.8773314826060553,0.0002,False
NZ_BNCD01000004.1_337,True,0.9977507682114726,0.0004,False
NZ_BNCD01000005.1_18,True,0.9999467327243161,0.0014,True
NZ_BNCD01000005.1_183,True,0.9680971336749465,0.0,False
NZ_BNCD01000009.1_34,True,0.9919219150354216,0.0004,False
NZ_BNCD01000009.1_213,True,0.9709873330444538,0.0004,False
NZ_BNCD01000010.1_134,True,0.7214366270495358,0.0,False
NZ_BNCD01000011.1_226,True,0.9994089365940337,0.001,True
NZ_BNCD01000012.1_159,True,0.96459856062506,0.0,False
NZ_BNCD01000012.1_212,True,0.9975898897655454,0.0002,False
NZ_BNCD01000013.1_183,True,0.6696451808796738,0.0,False
NZ_BNCD01000015.1_132,True,0.9998940223882775,0.0002,False
NZ_BNCD01000019.1_7,True,0.9994803699436915,0.001,True
NZ_BNCD01000020.1_102,True,0.9966887346433704,0.0,False
NZ_BNCD01000024.1_48,True,0.9558024827693327,0.0002,False
NZ_BNCD01000025.1_33,True,0.9936284925057887,0.0002,False
NZ_BNCD01000031.1_50,True,0.991808474852366,0.0012,True
NZ_BNCD01000035.1_31,True,0.9896454454206152,0.0012,True
NZ_JACJQY010000010.1_100,True,0.9965808863940483,0.0006,True
NZ_JACJQY010000015.1_36,True,0.9524600999594303,0.0,False
NZ_JACJQY010000016.1_15,True,0.6813568144356728,0.0,False
NZ_JACJQY010000016.1_57,True,0.998607985528853,0.0002,False
NZ_JACJQY010000020.1_76,True,0.859547150169168,0.0,False
NZ_JACJQY010000020.1_85,True,0.7908388999739742,0.0,False
NZ_JACJQY010000021.1_62,True,0.837858939880281,0.0,False
